"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"May 30, 2020 @ 08:48:00.000","2020-05-30T08:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,31,"3.853"
"May 30, 2020 @ 08:47:43.000","2020-05-30T08:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 08:47:26.000","2020-05-30T08:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"May 30, 2020 @ 08:36:54.000","2020-05-30T08:36:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,5,,,
"May 30, 2020 @ 08:36:36.000","2020-05-30T08:36:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:35.000","2020-05-30T08:36:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:30.000","2020-05-30T08:36:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:24.000","2020-05-30T08:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:18.000","2020-05-30T08:36:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:17.000","2020-05-30T08:36:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:11.000","2020-05-30T08:36:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:05.000","2020-05-30T08:36:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:03.000","2020-05-30T08:36:03Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:36:03.000","2020-05-30T08:36:03Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 08:32:25.000","2020-05-30T08:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,31,
"May 30, 2020 @ 08:27:55.000","2020-05-30T08:27:55Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,38,41,"3.584"
"May 30, 2020 @ 08:21:00.000","2020-05-30T08:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"May 30, 2020 @ 08:18:00.000","2020-05-30T08:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,30,"3.856"
"May 30, 2020 @ 08:17:43.000","2020-05-30T08:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 08:17:26.000","2020-05-30T08:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,1,2,2,,,
"May 30, 2020 @ 08:06:55.000","2020-05-30T08:06:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 08:06:36.000","2020-05-30T08:06:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,6,8,9,,,
"May 30, 2020 @ 08:06:17.000","2020-05-30T08:06:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"May 30, 2020 @ 08:06:12.000","2020-05-30T08:06:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"May 30, 2020 @ 08:06:06.000","2020-05-30T08:06:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"May 30, 2020 @ 08:06:06.000","2020-05-30T08:06:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"May 30, 2020 @ 08:06:00.000","2020-05-30T08:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,25,
"May 30, 2020 @ 08:02:25.000","2020-05-30T08:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,28,
"May 30, 2020 @ 07:51:00.000","2020-05-30T07:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"May 30, 2020 @ 07:48:00.000","2020-05-30T07:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,26,"3.852"
"May 30, 2020 @ 07:47:43.000","2020-05-30T07:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 07:47:26.000","2020-05-30T07:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"May 30, 2020 @ 07:36:54.000","2020-05-30T07:36:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 07:36:35.000","2020-05-30T07:36:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,5,7,7,,,
"May 30, 2020 @ 07:36:24.000","2020-05-30T07:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"May 30, 2020 @ 07:36:17.000","2020-05-30T07:36:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"May 30, 2020 @ 07:36:11.000","2020-05-30T07:36:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"May 30, 2020 @ 07:36:06.000","2020-05-30T07:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"May 30, 2020 @ 07:36:00.000","2020-05-30T07:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"May 30, 2020 @ 07:32:25.000","2020-05-30T07:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,33,
"May 30, 2020 @ 07:21:00.000","2020-05-30T07:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"May 30, 2020 @ 07:19:17.000","2020-05-30T07:19:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,30,"3.848"
"May 30, 2020 @ 07:19:01.000","2020-05-30T07:19:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 07:18:14.000","2020-05-30T07:18:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"May 30, 2020 @ 07:17:27.000","2020-05-30T07:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 07:06:38.000","2020-05-30T07:06:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 07:06:23.000","2020-05-30T07:06:23Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,5,6,6,,,
"May 30, 2020 @ 07:06:12.000","2020-05-30T07:06:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"May 30, 2020 @ 07:06:05.000","2020-05-30T07:06:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"May 30, 2020 @ 07:06:00.000","2020-05-30T07:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"May 30, 2020 @ 07:02:25.000","2020-05-30T07:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,29,
"May 30, 2020 @ 06:51:00.000","2020-05-30T06:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"May 30, 2020 @ 06:48:30.000","2020-05-30T06:48:30Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,29,"3.845"
"May 30, 2020 @ 06:48:13.000","2020-05-30T06:48:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 06:47:26.000","2020-05-30T06:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,2,3,,,
"May 30, 2020 @ 06:45:16.000","2020-05-30T06:45:16Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","18.548","87.302",2,4,5,23,25,"3.906"
"May 30, 2020 @ 06:36:49.000","2020-05-30T06:36:49Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 06:36:25.000","2020-05-30T06:36:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,5,6,6,,,
"May 30, 2020 @ 06:36:00.000","2020-05-30T06:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:36:00.000","2020-05-30T06:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:35:17.000","2020-05-30T06:35:17Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,41,"4.179"
"May 30, 2020 @ 06:32:25.000","2020-05-30T06:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,31,34,
"May 30, 2020 @ 06:24:50.000","2020-05-30T06:24:50Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,29,33,"3.591"
"May 30, 2020 @ 06:21:07.000","2020-05-30T06:21:07Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,29,
"May 30, 2020 @ 06:18:30.000","2020-05-30T06:18:30Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,33,"3.847"
"May 30, 2020 @ 06:18:13.000","2020-05-30T06:18:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 06:17:26.000","2020-05-30T06:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"May 30, 2020 @ 06:12:45.000","2020-05-30T06:12:45Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,31,"3.581"
"May 30, 2020 @ 06:06:55.000","2020-05-30T06:06:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 06:06:36.000","2020-05-30T06:06:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,5,,,
"May 30, 2020 @ 06:06:18.000","2020-05-30T06:06:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:06:18.000","2020-05-30T06:06:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:06:12.000","2020-05-30T06:06:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:06:06.000","2020-05-30T06:06:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:06:00.000","2020-05-30T06:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"May 30, 2020 @ 06:02:25.000","2020-05-30T06:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,24,29,
"May 30, 2020 @ 05:51:00.000","2020-05-30T05:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,29,
"May 30, 2020 @ 05:48:30.000","2020-05-30T05:48:30Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,30,"3.848"
"May 30, 2020 @ 05:48:13.000","2020-05-30T05:48:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 05:47:26.000","2020-05-30T05:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,4,4,,,
"May 30, 2020 @ 05:36:38.000","2020-05-30T05:36:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 05:36:24.000","2020-05-30T05:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,7,,,
"May 30, 2020 @ 05:36:06.000","2020-05-30T05:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"May 30, 2020 @ 05:36:00.000","2020-05-30T05:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"May 30, 2020 @ 05:32:25.000","2020-05-30T05:32:15Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,30,
"May 30, 2020 @ 05:21:00.000","2020-05-30T05:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"May 30, 2020 @ 05:18:00.000","2020-05-30T05:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,34,"3.85"
"May 30, 2020 @ 05:17:43.000","2020-05-30T05:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 05:17:26.000","2020-05-30T05:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,6,8,9,,,
"May 30, 2020 @ 05:06:37.000","2020-05-30T05:06:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 05:06:26.000","2020-05-30T05:06:26Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,5,6,7,,,
"May 30, 2020 @ 05:06:00.000","2020-05-30T05:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"May 30, 2020 @ 05:02:25.000","2020-05-30T05:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,25,
"May 30, 2020 @ 05:01:37.000","2020-05-30T05:01:37Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255",,,,,,32,36,
"May 30, 2020 @ 04:51:00.000","2020-05-30T04:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"May 30, 2020 @ 04:50:51.000","2020-05-30T04:50:51Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","17.106","78.388",7,10,11,31,5,
"May 30, 2020 @ 04:48:00.000","2020-05-30T04:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,28,33,"3.849"
"May 30, 2020 @ 04:47:43.000","2020-05-30T04:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 04:47:26.000","2020-05-30T04:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,4,,,
"May 30, 2020 @ 04:36:36.000","2020-05-30T04:36:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 04:36:24.000","2020-05-30T04:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,7,,,
"May 30, 2020 @ 04:36:06.000","2020-05-30T04:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,26,
"May 30, 2020 @ 04:36:06.000","2020-05-30T04:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,26,
"May 30, 2020 @ 04:36:00.000","2020-05-30T04:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,26,
"May 30, 2020 @ 04:32:25.000","2020-05-30T04:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,33,
"May 30, 2020 @ 04:21:00.000","2020-05-30T04:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,29,
"May 30, 2020 @ 04:18:00.000","2020-05-30T04:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,30,30,"3.851"
"May 30, 2020 @ 04:17:43.000","2020-05-30T04:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 04:17:26.000","2020-05-30T04:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,2,3,3,,,
"May 30, 2020 @ 04:06:37.000","2020-05-30T04:06:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 04:06:25.000","2020-05-30T04:06:25Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,9,9,,,
"May 30, 2020 @ 04:06:00.000","2020-05-30T04:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"May 30, 2020 @ 04:06:00.000","2020-05-30T04:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"May 30, 2020 @ 04:05:48.000","2020-05-30T04:05:48Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","19.231","65.251",1,2,2,31,33,"3.96"
"May 30, 2020 @ 04:04:05.000","2020-05-30T04:04:05Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,30,30,
"May 30, 2020 @ 04:02:25.000","2020-05-30T04:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,32,
"May 30, 2020 @ 03:51:00.000","2020-05-30T03:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,21,
"May 30, 2020 @ 03:48:00.000","2020-05-30T03:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,32,28,"3.853"
"May 30, 2020 @ 03:47:43.000","2020-05-30T03:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 03:47:27.000","2020-05-30T03:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,3,5,5,,,
"May 30, 2020 @ 03:36:36.000","2020-05-30T03:36:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 03:36:24.000","2020-05-30T03:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,5,7,7,,,
"May 30, 2020 @ 03:36:06.000","2020-05-30T03:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"May 30, 2020 @ 03:36:01.000","2020-05-30T03:36:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"May 30, 2020 @ 03:36:00.000","2020-05-30T03:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"May 30, 2020 @ 03:32:25.000","2020-05-30T03:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,32,
"May 30, 2020 @ 03:25:42.000","2020-05-30T03:25:42Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","50.681","-29.052",0,0,0,43,49,
"May 30, 2020 @ 03:21:00.000","2020-05-30T03:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,31,
"May 30, 2020 @ 03:18:00.000","2020-05-30T03:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,29,"3.853"
"May 30, 2020 @ 03:17:43.000","2020-05-30T03:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 03:17:26.000","2020-05-30T03:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,3,5,5,,,
"May 30, 2020 @ 03:06:37.000","2020-05-30T03:06:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 03:06:26.000","2020-05-30T03:06:26Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,6,6,,,
"May 30, 2020 @ 03:06:00.000","2020-05-30T03:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,27,
"May 30, 2020 @ 03:05:57.000","2020-05-30T03:05:57Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,31,"4.188"
"May 30, 2020 @ 03:02:25.000","2020-05-30T03:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,31,
"May 30, 2020 @ 02:55:06.000","2020-05-30T02:55:06Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,30,30,"3.701"
"May 30, 2020 @ 02:51:00.000","2020-05-30T02:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,25,
"May 30, 2020 @ 02:48:00.000","2020-05-30T02:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,26,31,"3.855"
"May 30, 2020 @ 02:47:43.000","2020-05-30T02:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 02:47:27.000","2020-05-30T02:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,3,5,5,,,
"May 30, 2020 @ 02:45:30.000","2020-05-30T02:45:30Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,24,27,"3.615"
"May 30, 2020 @ 02:36:55.000","2020-05-30T02:36:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 02:36:36.000","2020-05-30T02:36:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,10,12,13,,,
"May 30, 2020 @ 02:36:18.000","2020-05-30T02:36:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,18,
"May 30, 2020 @ 02:36:18.000","2020-05-30T02:36:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,18,
"May 30, 2020 @ 02:36:12.000","2020-05-30T02:36:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,18,
"May 30, 2020 @ 02:36:06.000","2020-05-30T02:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,18,
"May 30, 2020 @ 02:36:00.000","2020-05-30T02:36:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,18,
"May 30, 2020 @ 02:32:25.000","2020-05-30T02:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,31,
"May 30, 2020 @ 02:31:06.000","2020-05-30T02:31:06Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,2,3,3,28,31,
"May 30, 2020 @ 02:28:11.000","2020-05-30T02:28:11Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,35,37,"3.584"
"May 30, 2020 @ 02:21:00.000","2020-05-30T02:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,24,
"May 30, 2020 @ 02:18:00.000","2020-05-30T02:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,35,"3.856"
"May 30, 2020 @ 02:17:43.000","2020-05-30T02:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 02:17:26.000","2020-05-30T02:17:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,4,6,7,,,
"May 30, 2020 @ 02:06:42.000","2020-05-30T02:06:42Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:36.000","2020-05-30T02:06:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:30.000","2020-05-30T02:06:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:30.000","2020-05-30T02:06:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:24.000","2020-05-30T02:06:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:18.000","2020-05-30T02:06:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:12.000","2020-05-30T02:06:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:12.000","2020-05-30T02:06:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:06.000","2020-05-30T02:06:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:06:00.000","2020-05-30T02:06:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,20,
"May 30, 2020 @ 02:02:25.000","2020-05-30T02:02:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,23,31,
"May 30, 2020 @ 01:51:00.000","2020-05-30T01:51:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,23,
"May 30, 2020 @ 01:48:00.000","2020-05-30T01:48:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,27,28,"3.857"
"May 30, 2020 @ 01:47:43.000","2020-05-30T01:47:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
"May 30, 2020 @ 01:47:26.000","2020-05-30T01:47:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,4,6,6,,,
"May 30, 2020 @ 01:36:36.000","2020-05-30T01:36:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"May 30, 2020 @ 01:36:24.000","2020-05-30T01:36:24Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,4,5,6,,,
"May 30, 2020 @ 01:36:06.000","2020-05-30T01:36:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 01:36:01.000","2020-05-30T01:36:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 01:36:01.000","2020-05-30T01:36:01Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"May 30, 2020 @ 01:32:25.000","2020-05-30T01:32:21Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,29,31,
"May 30, 2020 @ 01:21:00.000","2020-05-30T01:21:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,28,
"May 30, 2020 @ 01:18:00.000","2020-05-30T01:18:00Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,25,30,"3.858"
"May 30, 2020 @ 01:17:43.000","2020-05-30T01:17:45Z","safecast:678194983","Solarcast #30030",678194983,"46.554","15.636",,,,,,,,
