"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jul 2, 2020 @ 22:26:54.000","2020-07-02T22:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 2, 2020 @ 22:13:10.000","2020-07-02T22:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jul 2, 2020 @ 22:12:29.000","2020-07-02T22:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,0,"3.888"
"Jul 2, 2020 @ 22:12:12.000","2020-07-02T22:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 22:11:55.000","2020-07-02T22:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 2, 2020 @ 22:09:00.000","2020-07-02T22:09:00Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","36.968","-3.739",1,3,4,25,28,
"Jul 2, 2020 @ 21:58:47.000","2020-07-02T21:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 21:58:36.000","2020-07-02T21:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,6,6,,,
"Jul 2, 2020 @ 21:58:17.000","2020-07-02T21:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 2, 2020 @ 21:56:54.000","2020-07-02T21:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 2, 2020 @ 21:43:10.000","2020-07-02T21:43:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,23,
"Jul 2, 2020 @ 21:42:29.000","2020-07-02T21:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.889"
"Jul 2, 2020 @ 21:42:12.000","2020-07-02T21:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 21:41:54.000","2020-07-02T21:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,5,,,
"Jul 2, 2020 @ 21:41:04.000","2020-07-02T21:41:04Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,2,3,3,26,30,"3.858"
"Jul 2, 2020 @ 21:34:06.000","2020-07-02T21:34:06Z","safecast:3865366066","Solarcast #33004",3865366066,"46.317","-119.325",,,,,,,33,"4.124"
"Jul 2, 2020 @ 21:28:48.000","2020-07-02T21:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 21:28:36.000","2020-07-02T21:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,5,5,,,
"Jul 2, 2020 @ 21:28:10.000","2020-07-02T21:28:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,25,
"Jul 2, 2020 @ 21:26:54.000","2020-07-02T21:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 2, 2020 @ 21:24:07.000","2020-07-02T21:24:07Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","33.733","19.911","1,275","1,275","1,275",24,25,
"Jul 2, 2020 @ 21:13:10.000","2020-07-02T21:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,24,
"Jul 2, 2020 @ 21:12:29.000","2020-07-02T21:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,"3.891"
"Jul 2, 2020 @ 21:12:12.000","2020-07-02T21:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 21:11:55.000","2020-07-02T21:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,3,4,,,
"Jul 2, 2020 @ 20:58:46.000","2020-07-02T20:58:46Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 20:58:35.000","2020-07-02T20:58:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,4,,,
"Jul 2, 2020 @ 20:58:17.000","2020-07-02T20:58:17Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jul 2, 2020 @ 20:58:16.000","2020-07-02T20:58:16Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jul 2, 2020 @ 20:58:10.000","2020-07-02T20:58:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jul 2, 2020 @ 20:56:54.000","2020-07-02T20:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,
"Jul 2, 2020 @ 20:43:11.000","2020-07-02T20:43:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,23,
"Jul 2, 2020 @ 20:42:29.000","2020-07-02T20:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,"3.891"
"Jul 2, 2020 @ 20:42:12.000","2020-07-02T20:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 20:41:55.000","2020-07-02T20:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jul 2, 2020 @ 20:28:47.000","2020-07-02T20:28:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 20:28:39.000","2020-07-02T20:28:39Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,3,,,
"Jul 2, 2020 @ 20:28:11.000","2020-07-02T20:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jul 2, 2020 @ 20:28:11.000","2020-07-02T20:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,26,
"Jul 2, 2020 @ 20:26:54.000","2020-07-02T20:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 2, 2020 @ 20:13:10.000","2020-07-02T20:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jul 2, 2020 @ 20:12:29.000","2020-07-02T20:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.892"
"Jul 2, 2020 @ 20:12:12.000","2020-07-02T20:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 20:11:55.000","2020-07-02T20:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,7,7,,,
"Jul 2, 2020 @ 20:08:56.000","2020-07-02T20:08:56Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,4,5,5,28,33,
"Jul 2, 2020 @ 20:05:29.000","2020-07-02T20:05:29Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,45,"4.168"
"Jul 2, 2020 @ 19:59:03.000","2020-07-02T19:59:03Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 19:58:51.000","2020-07-02T19:58:51Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jul 2, 2020 @ 19:58:33.000","2020-07-02T19:58:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,28,
"Jul 2, 2020 @ 19:56:54.000","2020-07-02T19:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 2, 2020 @ 19:43:10.000","2020-07-02T19:43:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jul 2, 2020 @ 19:42:29.000","2020-07-02T19:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,0,"3.893"
"Jul 2, 2020 @ 19:42:12.000","2020-07-02T19:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 19:41:55.000","2020-07-02T19:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 2, 2020 @ 19:28:47.000","2020-07-02T19:28:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 19:28:35.000","2020-07-02T19:28:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,2,,,
"Jul 2, 2020 @ 19:28:21.000","2020-07-02T19:28:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,27,
"Jul 2, 2020 @ 19:28:21.000","2020-07-02T19:28:21Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,27,
"Jul 2, 2020 @ 19:26:54.000","2020-07-02T19:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,0,
"Jul 2, 2020 @ 19:13:13.000","2020-07-02T19:13:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,25,
"Jul 2, 2020 @ 19:12:29.000","2020-07-02T19:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,"3.894"
"Jul 2, 2020 @ 19:12:12.000","2020-07-02T19:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 19:12:10.000","2020-07-02T19:12:10Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,36,40,
"Jul 2, 2020 @ 19:11:55.000","2020-07-02T19:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,3,,,
"Jul 2, 2020 @ 19:01:33.000","2020-07-02T19:01:33Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,35,37,
"Jul 2, 2020 @ 18:58:47.000","2020-07-02T18:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 18:58:39.000","2020-07-02T18:58:39Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,10,11,,,
"Jul 2, 2020 @ 18:58:11.000","2020-07-02T18:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,25,
"Jul 2, 2020 @ 18:56:54.000","2020-07-02T18:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,
"Jul 2, 2020 @ 18:56:31.000","2020-07-02T18:56:31Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,36,36,"3.6"
"Jul 2, 2020 @ 18:43:10.000","2020-07-02T18:43:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,25,
"Jul 2, 2020 @ 18:42:29.000","2020-07-02T18:42:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.896"
"Jul 2, 2020 @ 18:42:18.000","2020-07-02T18:42:18Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,,,"3.598"
"Jul 2, 2020 @ 18:42:12.000","2020-07-02T18:42:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 18:41:55.000","2020-07-02T18:41:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,2,,,
"Jul 2, 2020 @ 18:32:44.000","2020-07-02T18:32:44Z","safecast:4177786812","Solarcast #30020",4177786812,"34.075","-118.198","50.638","-28.681",1,2,3,26,34,
"Jul 2, 2020 @ 18:28:47.000","2020-07-02T18:28:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 18:28:36.000","2020-07-02T18:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,4,,,
"Jul 2, 2020 @ 18:28:10.000","2020-07-02T18:28:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,20,29,
"Jul 2, 2020 @ 18:26:54.000","2020-07-02T18:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,22,0,
"Jul 2, 2020 @ 18:13:22.000","2020-07-02T18:13:22Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,38,45,"3.868"
"Jul 2, 2020 @ 18:13:10.000","2020-07-02T18:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jul 2, 2020 @ 18:12:29.000","2020-07-02T18:12:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,0,"3.897"
"Jul 2, 2020 @ 18:12:12.000","2020-07-02T18:12:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 18:11:55.000","2020-07-02T18:11:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jul 2, 2020 @ 18:00:09.000","2020-07-02T18:00:09Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,30,
"Jul 2, 2020 @ 17:58:48.000","2020-07-02T17:58:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 17:58:36.000","2020-07-02T17:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,4,,,
"Jul 2, 2020 @ 17:58:16.000","2020-07-02T17:58:16Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,31,27,
"Jul 2, 2020 @ 17:57:28.000","2020-07-02T17:57:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,
"Jul 2, 2020 @ 17:56:55.000","2020-07-02T17:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,2,3,,,
"Jul 2, 2020 @ 17:47:58.000","2020-07-02T17:47:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 2, 2020 @ 17:47:42.000","2020-07-02T17:47:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 17:46:55.000","2020-07-02T17:46:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,3,3,,,
"Jul 2, 2020 @ 17:43:13.000","2020-07-02T17:43:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,26,
"Jul 2, 2020 @ 17:37:44.000","2020-07-02T17:37:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,"3.901"
"Jul 2, 2020 @ 17:37:27.000","2020-07-02T17:37:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 17:37:10.000","2020-07-02T17:37:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jul 2, 2020 @ 17:28:48.000","2020-07-02T17:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 17:28:36.000","2020-07-02T17:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,1,,,
"Jul 2, 2020 @ 17:28:10.000","2020-07-02T17:28:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,24,
"Jul 2, 2020 @ 17:27:28.000","2020-07-02T17:27:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,0,
"Jul 2, 2020 @ 17:27:12.000","2020-07-02T17:27:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 17:26:55.000","2020-07-02T17:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,2,3,3,,,
"Jul 2, 2020 @ 17:17:58.000","2020-07-02T17:17:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 2, 2020 @ 17:17:42.000","2020-07-02T17:17:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 17:17:41.000","2020-07-02T17:17:41Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,34,"3.56"
"Jul 2, 2020 @ 17:16:55.000","2020-07-02T17:16:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 2, 2020 @ 17:13:10.000","2020-07-02T17:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,24,
"Jul 2, 2020 @ 17:07:44.000","2020-07-02T17:07:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.915"
"Jul 2, 2020 @ 17:07:27.000","2020-07-02T17:07:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 17:07:10.000","2020-07-02T17:07:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jul 2, 2020 @ 17:04:56.000","2020-07-02T17:04:56Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,"3.607"
"Jul 2, 2020 @ 16:58:47.000","2020-07-02T16:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 16:58:36.000","2020-07-02T16:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 2, 2020 @ 16:58:13.000","2020-07-02T16:58:13Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jul 2, 2020 @ 16:58:12.000","2020-07-02T16:58:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jul 2, 2020 @ 16:57:28.000","2020-07-02T16:57:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,0,
"Jul 2, 2020 @ 16:57:12.000","2020-07-02T16:57:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:56:55.000","2020-07-02T16:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 2, 2020 @ 16:47:58.000","2020-07-02T16:47:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 2, 2020 @ 16:47:42.000","2020-07-02T16:47:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:46:55.000","2020-07-02T16:46:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jul 2, 2020 @ 16:43:10.000","2020-07-02T16:43:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jul 2, 2020 @ 16:37:44.000","2020-07-02T16:37:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,"3.905"
"Jul 2, 2020 @ 16:37:27.000","2020-07-02T16:37:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:37:10.000","2020-07-02T16:37:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,5,,,
"Jul 2, 2020 @ 16:32:15.000","2020-07-02T16:32:15Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,24,23,"3.607"
"Jul 2, 2020 @ 16:28:48.000","2020-07-02T16:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 16:28:36.000","2020-07-02T16:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 2, 2020 @ 16:28:11.000","2020-07-02T16:28:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,26,
"Jul 2, 2020 @ 16:27:12.000","2020-07-02T16:27:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:26:55.000","2020-07-02T16:26:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jul 2, 2020 @ 16:17:58.000","2020-07-02T16:17:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 2, 2020 @ 16:17:42.000","2020-07-02T16:17:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:16:55.000","2020-07-02T16:16:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,5,,,
"Jul 2, 2020 @ 16:13:10.000","2020-07-02T16:13:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,30,
"Jul 2, 2020 @ 16:13:05.000","2020-07-02T16:13:05Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163",,,,,,,,
"Jul 2, 2020 @ 16:12:50.000","2020-07-02T16:12:50Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163","18.291","79.738",8,10,11,42,49,
"Jul 2, 2020 @ 16:07:44.000","2020-07-02T16:07:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,"3.908"
"Jul 2, 2020 @ 16:07:27.000","2020-07-02T16:07:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 16:07:10.000","2020-07-02T16:06:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jul 2, 2020 @ 15:58:47.000","2020-07-02T15:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 15:58:36.000","2020-07-02T15:58:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,1,,,
"Jul 2, 2020 @ 15:58:11.000","2020-07-02T15:58:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jul 2, 2020 @ 15:58:10.000","2020-07-02T15:58:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,24,
"Jul 2, 2020 @ 15:57:28.000","2020-07-02T15:57:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 2, 2020 @ 15:57:12.000","2020-07-02T15:57:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:56:55.000","2020-07-02T15:56:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jul 2, 2020 @ 15:55:13.000","2020-07-02T15:55:13Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","22.542","51.523",10,15,17,26,27,
"Jul 2, 2020 @ 15:47:58.000","2020-07-02T15:47:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 2, 2020 @ 15:47:42.000","2020-07-02T15:47:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:46:55.000","2020-07-02T15:46:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jul 2, 2020 @ 15:43:10.000","2020-07-02T15:43:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,29,
"Jul 2, 2020 @ 15:37:44.000","2020-07-02T15:37:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,"3.914"
"Jul 2, 2020 @ 15:37:27.000","2020-07-02T15:37:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:37:10.000","2020-07-02T15:37:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jul 2, 2020 @ 15:32:59.000","2020-07-02T15:32:59Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,0,"4.191"
"Jul 2, 2020 @ 15:28:48.000","2020-07-02T15:28:48Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 15:28:36.000","2020-07-02T15:28:36Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jul 2, 2020 @ 15:28:10.000","2020-07-02T15:28:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,28,
"Jul 2, 2020 @ 15:27:28.000","2020-07-02T15:27:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,0,
"Jul 2, 2020 @ 15:27:12.000","2020-07-02T15:27:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:22:16.000","2020-07-02T15:22:17Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,8,8,
"Jul 2, 2020 @ 15:17:58.000","2020-07-02T15:17:57Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,0,
"Jul 2, 2020 @ 15:17:42.000","2020-07-02T15:17:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:16:55.000","2020-07-02T15:16:48Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,1,1,,,
"Jul 2, 2020 @ 15:13:11.000","2020-07-02T15:13:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,22,
"Jul 2, 2020 @ 15:07:44.000","2020-07-02T15:07:42Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,0,"3.917"
"Jul 2, 2020 @ 15:07:27.000","2020-07-02T15:07:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jul 2, 2020 @ 15:07:10.000","2020-07-02T15:07:03Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,1,2,2,,,
"Jul 2, 2020 @ 14:58:47.000","2020-07-02T14:58:47Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jul 2, 2020 @ 14:58:38.000","2020-07-02T14:58:38Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,1,1,,,
"Jul 2, 2020 @ 14:58:10.000","2020-07-02T14:58:10Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,30,
"Jul 2, 2020 @ 14:57:28.000","2020-07-02T14:57:27Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,0,
"Jul 2, 2020 @ 14:57:12.000","2020-07-02T14:57:12Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
