"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Feb 5, 2020 @ 21:28:11.000","2020-02-05T20:44:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","31.171","-10.065",1,2,2,32,35,
"Feb 5, 2020 @ 21:28:11.000","2020-02-05T21:14:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","30.432","-9.376",1,1,1,31,38,
"Feb 5, 2020 @ 21:24:45.000","2020-02-05T20:21:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,27,35,
"Feb 5, 2020 @ 21:24:45.000","2020-02-05T20:36:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842","33.941","-14.11",0,0,0,28,36,"3.715"
"Feb 5, 2020 @ 21:24:45.000","2020-02-05T21:06:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,31,36,"3.712"
"Feb 5, 2020 @ 21:24:45.000","2020-02-05T20:51:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,33,33,
"Feb 5, 2020 @ 21:24:45.000","2020-02-05T21:21:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,31,35,
"Feb 5, 2020 @ 21:23:21.000","2020-02-05T21:01:28Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,31,34,"3.709"
"Feb 5, 2020 @ 21:23:21.000","2020-02-05T20:46:28Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,0,0,0,32,41,
"Feb 5, 2020 @ 21:23:21.000","2020-02-05T20:16:28Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,31,34,
"Feb 5, 2020 @ 21:23:21.000","2020-02-05T20:31:28Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,32,34,"3.71"
"Feb 5, 2020 @ 21:23:21.000","2020-02-05T21:16:44Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,32,32,
"Feb 5, 2020 @ 21:21:45.000","2020-02-05T20:19:32Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,37,37,"3.912"
"Feb 5, 2020 @ 21:21:45.000","2020-02-05T20:34:32Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","36.697","-14.679",0,0,0,31,35,
"Feb 5, 2020 @ 21:21:45.000","2020-02-05T21:19:52Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,34,30,"3.913"
"Feb 5, 2020 @ 21:21:45.000","2020-02-05T21:04:32Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822","36.399","-14.207",0,0,0,31,41,
"Feb 5, 2020 @ 21:21:45.000","2020-02-05T20:49:32Z","safecast:2670856639","Solarcast #30014",2670856639,"34.452","-119.822",,,,,,32,40,"3.912"
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T20:19:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,38,
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T21:09:32Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,31,"4.17"
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T20:49:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,36,
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T20:39:32Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,34,"4.167"
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T20:59:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,28,
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T21:19:21Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,30,
"Feb 5, 2020 @ 21:19:53.000","2020-02-05T20:29:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,37,
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T21:02:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,26,
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T21:13:00Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,26,"4.176"
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T20:12:44Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,32,"4.165"
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T20:42:44Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,28,"4.17"
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T20:52:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,28,
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T20:32:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,29,
"Feb 5, 2020 @ 21:18:58.000","2020-02-05T20:22:14Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,32,
"Feb 5, 2020 @ 21:13:54.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:50.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:42.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:36.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:30.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:24.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:18.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:13:12.000","2020-02-05T21:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:38:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","37.013","-18.448",0,0,0,30,30,"3.97"
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:28:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","36.64","-17.212",0,0,0,29,33,
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:08:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","35.15","-13.141",0,0,0,29,30,"3.952"
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:18:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","36.172","-15.917",0,0,0,30,34,
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T21:09:05Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","37.003","-19.077",0,0,0,28,33,"3.975"
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:58:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","37.421","-19.713",0,0,0,30,34,
"Feb 5, 2020 @ 21:12:36.000","2020-02-05T20:48:50Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","37.692","-19.722",0,0,0,27,35,
"Feb 5, 2020 @ 21:12:31.000","2020-02-05T20:25:18Z","safecast:1162749983","Solarcast #33008",1162749983,"34.483","136.163",,,,,,,39,"4.016"
"Feb 5, 2020 @ 21:12:31.000","2020-02-05T20:55:18Z","safecast:1162749983","Solarcast #33008",1162749983,"34.483","136.163",,,,,,,39,"4.016"
"Feb 5, 2020 @ 21:12:31.000","2020-02-05T20:10:18Z","safecast:1162749983","Solarcast #33008",1162749983,"34.483","136.163",,,,,,,37,
"Feb 5, 2020 @ 21:12:31.000","2020-02-05T20:40:18Z","safecast:1162749983","Solarcast #33008",1162749983,"34.483","136.163",,,,,,,40,
"Feb 5, 2020 @ 21:12:31.000","2020-02-05T21:10:35Z","safecast:1162749983","Solarcast #33008",1162749983,"34.483","136.163",,,,,,,36,
"Feb 5, 2020 @ 21:10:44.000","2020-02-05T21:10:42Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,32,42,"3.656"
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T20:18:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","8.709","38.762",0,0,0,,31,"4.096"
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T20:28:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,24,
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T21:09:13Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,29,
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T20:38:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,32,
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T20:48:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","7.86","39.545",0,0,0,,20,"4.091"
"Feb 5, 2020 @ 21:10:29.000","2000-06-21T20:58:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,28,
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:13:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","35.126","-12.75",0,0,0,18,21,
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T21:03:20Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","36.746","-15.919",0,0,0,22,25,"3.985"
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:33:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","35.924","-14.343",0,0,0,21,21,"3.982"
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:03:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","34.643","-12.026",0,0,0,24,26,"3.98"
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:53:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","36.599","-15.9",0,0,0,19,23,
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:43:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","36.426","-15.502",0,0,0,22,23,
"Feb 5, 2020 @ 21:09:16.000","2020-02-05T20:23:05Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128","35.517","-13.63",0,0,0,22,24,
"Feb 5, 2020 @ 21:01:17.000","2020-02-05T20:57:59Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,,
"Feb 5, 2020 @ 20:59:16.000","2020-02-05T20:59:14Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,,
"Feb 5, 2020 @ 20:58:12.000","2020-02-05T20:58:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,20,7,
"Feb 5, 2020 @ 20:58:04.000","2020-02-05T19:46:37Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261","30.338","-8.869",,,,34,39,"3.064"
"Feb 5, 2020 @ 20:58:04.000","2020-02-05T20:01:37Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261",,,,,,37,36,
"Feb 5, 2020 @ 20:58:04.000","2020-02-05T20:31:37Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261",,,,,,32,37,
"Feb 5, 2020 @ 20:58:04.000","2020-02-05T20:16:37Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261","36.22","-20.155",58,58,58,35,35,"3.035"
"Feb 5, 2020 @ 20:58:04.000","2020-02-05T20:47:07Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261","39.092","-26.099",0,0,0,35,47,"3.005"
"Feb 5, 2020 @ 20:57:47.000","2020-02-05T20:57:45Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,34,"3.614"
"Feb 5, 2020 @ 20:52:37.000","2020-02-05T20:35:22Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,30,"3.657"
"Feb 5, 2020 @ 20:52:37.000","2020-02-05T20:05:22Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,35,"3.656"
"Feb 5, 2020 @ 20:52:37.000","2020-02-05T20:20:22Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,33,
"Feb 5, 2020 @ 20:52:37.000","2020-02-05T20:50:37Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,33,
"Feb 5, 2020 @ 20:52:37.000","2020-02-05T19:50:22Z","safecast:1344890106","Solarcast #33001",1344890106,"34.148","-118.094",,,,,,,35,
"Feb 5, 2020 @ 20:43:55.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:48.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:42.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:36.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:30.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:24.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T19:40:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,378",
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T20:00:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,405",
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T20:10:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,362",
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T19:50:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,353","4.156"
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T20:41:17Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,397",
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T20:20:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,363","4.156"
"Feb 5, 2020 @ 20:43:20.000","2020-02-05T20:30:55Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,393",
"Feb 5, 2020 @ 20:43:18.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:43:12.000","2020-02-05T20:43:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,21,7,
"Feb 5, 2020 @ 20:42:39.000","2020-02-05T20:24:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","8.411","108.088",11,15,17,2,37,"3.808"
"Feb 5, 2020 @ 20:42:39.000","2020-02-05T20:39:56Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,2,32,
"Feb 5, 2020 @ 20:42:39.000","2020-02-05T19:39:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,1,33,
"Feb 5, 2020 @ 20:42:39.000","2020-02-05T20:09:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,2,30,
"Feb 5, 2020 @ 20:42:39.000","2020-02-05T19:54:40Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345","8.158","107.984",9,11,13,3,37,"3.81"
"Feb 5, 2020 @ 20:40:50.000","2020-02-05T20:02:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","10.154","41.116",0,0,0,24,23,"3.777"
"Feb 5, 2020 @ 20:40:50.000","2020-02-05T19:32:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","10.426","41.251",0,0,0,22,23,"3.773"
"Feb 5, 2020 @ 20:40:50.000","2020-02-05T20:32:34Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","9.037","43.79",0,0,1,26,23,"3.777"
"Feb 5, 2020 @ 20:40:50.000","2020-02-05T19:47:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,25,26,
"Feb 5, 2020 @ 20:40:50.000","2020-02-05T20:17:19Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784",,,,,,23,26,
"Feb 5, 2020 @ 20:30:08.000","2020-02-05T19:43:57Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","-4.203","92.17",0,0,0,46,45,"3.725"
"Feb 5, 2020 @ 20:30:08.000","2020-02-05T19:58:57Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,43,45,
"Feb 5, 2020 @ 20:30:08.000","2020-02-05T19:28:57Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,41,44,
"Feb 5, 2020 @ 20:30:08.000","2020-02-05T20:29:20Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,42,41,
"Feb 5, 2020 @ 20:30:08.000","2020-02-05T20:13:57Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939",,,,,,40,42,"3.724"
"Feb 5, 2020 @ 20:29:25.000","2020-02-05T20:07:24Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,0,0,0,28,32,
"Feb 5, 2020 @ 20:29:25.000","2020-02-05T20:22:39Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,25,35,
"Feb 5, 2020 @ 20:29:25.000","2020-02-05T19:52:24Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,22,31,
"Feb 5, 2020 @ 20:29:25.000","2020-02-05T19:37:24Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,0,0,0,25,28,
"Feb 5, 2020 @ 20:29:25.000","2020-02-05T19:22:24Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,,,,25,31,
"Feb 5, 2020 @ 20:28:12.000","2020-02-05T20:28:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,6,
"Feb 5, 2020 @ 20:25:01.000","2020-02-05T19:29:06Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,31,31,
"Feb 5, 2020 @ 20:25:01.000","2020-02-05T20:09:06Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","31.082","-10.054",0,0,0,29,30,"3.962"
"Feb 5, 2020 @ 20:25:01.000","2020-02-05T19:59:06Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261",,,,,,31,29,
"Feb 5, 2020 @ 20:25:01.000","2020-02-05T20:19:21Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","32.329","-13.075",0,0,0,27,32,
"Feb 5, 2020 @ 20:25:01.000","2020-02-05T19:44:06Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","25.95","-0.178",0,1,1,28,35,"3.903"
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T19:28:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,34,
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T19:18:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","8.858","41.083",0,0,1,,48,"4.102"
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T19:48:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784","9.129","38.577",0,0,0,,34,"4.104"
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T19:38:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,32,
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T20:09:15Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,33,
"Feb 5, 2020 @ 20:22:40.000","2000-06-21T19:58:29Z","safecast:154534971","Solarcast #30000",154534971,"42.565","-70.784",,,0,0,0,,26,
"Feb 5, 2020 @ 20:19:22.000","2020-02-05T20:17:59Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","28.745","9.284",4,6,6,26,28,
"Feb 5, 2020 @ 20:19:22.000","2020-02-05T19:47:04Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","26.789","15.431",7,10,11,25,34,
"Feb 5, 2020 @ 20:19:22.000","2020-02-05T19:17:04Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","23.684","26.861",4,6,7,25,29,
"Feb 5, 2020 @ 20:19:22.000","2020-02-05T20:02:04Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,28,32,"3.91"
"Feb 5, 2020 @ 20:19:22.000","2020-02-05T19:32:04Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503",,,,,,24,28,"3.909"
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T19:34:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","25.07","2.461",0,0,0,32,33,"3.954"
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T19:24:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,30,36,
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T20:04:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","29.379","-7.744",0,0,0,32,42,"3.973"
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T19:54:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","28.467","-4.695",0,0,0,37,41,
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T20:14:52Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","30.584","-9.286",1,1,1,34,40,
"Feb 5, 2020 @ 20:18:01.000","2020-02-05T19:44:36Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382","26.939","-3.722",0,0,1,36,33,
"Feb 5, 2020 @ 20:14:45.000","2020-02-05T19:12:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367",,,,,,39,46,"3.877"
"Feb 5, 2020 @ 20:14:45.000","2020-02-05T19:42:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367",,,,,,38,46,"3.877"
"Feb 5, 2020 @ 20:14:45.000","2020-02-05T19:57:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367","-2.191","81.175",0,0,0,35,47,
"Feb 5, 2020 @ 20:14:45.000","2020-02-05T20:13:18Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367",,,,,,41,40,"3.876"
"Feb 5, 2020 @ 20:14:45.000","2020-02-05T19:27:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.367","-2.176","80.242",0,0,0,36,50,
"Feb 5, 2020 @ 20:13:54.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:48.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:44.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:36.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:30.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:24.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:19:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,34,
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:29:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,32,
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T20:09:47Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,35,"4.168"
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:49:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,34,
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:39:32Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,30,"4.169"
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:59:02Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,37,
"Feb 5, 2020 @ 20:13:22.000","2020-02-05T19:09:32Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,31,"4.165"
"Feb 5, 2020 @ 20:13:18.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:13:12.000","2020-02-05T20:13:05Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,6,
"Feb 5, 2020 @ 20:09:25.000","2020-02-05T19:06:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,32,32,"3.716"
"Feb 5, 2020 @ 20:09:25.000","2020-02-05T19:36:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842","33.145","-13.986",0,0,0,31,37,"3.717"
"Feb 5, 2020 @ 20:09:25.000","2020-02-05T19:21:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,29,34,
"Feb 5, 2020 @ 20:09:25.000","2020-02-05T20:06:43Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,32,34,"3.715"
"Feb 5, 2020 @ 20:09:25.000","2020-02-05T19:51:28Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,29,35,
"Feb 5, 2020 @ 20:09:17.000","2020-02-05T19:23:03Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.162",,,,,,40,44,
"Feb 5, 2020 @ 20:09:17.000","2020-02-05T19:53:03Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.162",,,,,,42,51,
"Feb 5, 2020 @ 20:09:17.000","2020-02-05T20:08:20Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.162","-0.408","86.12",0,0,0,42,49,"3.75"
"Feb 5, 2020 @ 20:09:17.000","2020-02-05T19:08:03Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.162","-0.196","85.412",0,0,0,39,48,"3.759"
