"service_uploaded","when_captured","device_urn","device_sn",device,"loc_lat","loc_lon","env_temp","env_humid","pms_pm01_0","pms_pm02_5","pms_pm10_0","lnd_7318c","lnd_7318u","bat_voltage"
"Jun 4, 2020 @ 18:43:50.000","2020-06-04T18:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 18:43:03.000","2020-06-04T18:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jun 4, 2020 @ 18:42:30.000","2020-06-04T18:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 18:42:19.000","2020-06-04T18:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 18:41:57.000","2020-06-04T18:41:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,28,
"Jun 4, 2020 @ 18:31:51.000","2020-06-04T18:31:51Z","safecast:1162749983","Solarcast #33008",1162749983,"34.482","136.162",,,,,,,49,"4.172"
"Jun 4, 2020 @ 18:27:57.000","2020-06-04T18:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,29,
"Jun 4, 2020 @ 18:26:53.000","2020-06-04T18:26:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,23,
"Jun 4, 2020 @ 18:14:08.000","2020-06-04T18:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,30,"3.874"
"Jun 4, 2020 @ 18:13:50.000","2020-06-04T18:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 18:13:03.000","2020-06-04T18:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jun 4, 2020 @ 18:12:33.000","2020-06-04T18:12:33Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 18:12:18.000","2020-06-04T18:12:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,2,2,,,
"Jun 4, 2020 @ 18:11:59.000","2020-06-04T18:11:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 4, 2020 @ 18:11:57.000","2020-06-04T18:11:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 4, 2020 @ 18:11:25.000","2020-06-04T18:11:25Z","safecast:3709008148","Solarcast #30003",3709008148,"42.565","-70.784","40.282","-7.509","1,594","1,594","1,594",25,23,
"Jun 4, 2020 @ 18:05:27.000","2020-06-04T18:05:27Z","safecast:4267748403","Solarcast #30019",4267748403,"34.122","-118.261","45.521","-21.862",9,11,12,27,33,"3.988"
"Jun 4, 2020 @ 17:58:03.000","2020-06-04T17:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,34,35,
"Jun 4, 2020 @ 17:56:53.000","2020-06-04T17:56:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 17:44:08.000","2020-06-04T17:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,30,"3.876"
"Jun 4, 2020 @ 17:43:50.000","2020-06-04T17:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 17:43:04.000","2020-06-04T17:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jun 4, 2020 @ 17:42:30.000","2020-06-04T17:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 17:42:19.000","2020-06-04T17:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 17:41:54.000","2020-06-04T17:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 17:41:53.000","2020-06-04T17:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 17:28:03.000","2020-06-04T17:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,29,
"Jun 4, 2020 @ 17:27:06.000","2020-06-04T17:27:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,30,
"Jun 4, 2020 @ 17:15:00.000","2020-06-04T17:15:00Z","safecast:1045649384","Solarcast #30022",1045649384,"37.739","-122.503","19.215","68.813",8,13,15,27,5,
"Jun 4, 2020 @ 17:14:08.000","2020-06-04T17:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,30,"3.877"
"Jun 4, 2020 @ 17:13:51.000","2020-06-04T17:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 17:13:04.000","2020-06-04T17:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,6,6,,,
"Jun 4, 2020 @ 17:12:29.000","2020-06-04T17:12:29Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 17:12:18.000","2020-06-04T17:12:18Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 17:11:59.000","2020-06-04T17:11:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 17:11:53.000","2020-06-04T17:11:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 16:58:03.000","2020-06-04T16:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,31,
"Jun 4, 2020 @ 16:56:53.000","2020-06-04T16:56:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,26,
"Jun 4, 2020 @ 16:55:31.000","2020-06-04T16:55:31Z","safecast:2750599726","Solarcast #33003",2750599726,"46.308","-119.347",,,,,,,28,
"Jun 4, 2020 @ 16:53:31.000","2020-06-04T16:53:31Z","safecast:4249659165","Solarcast #30018",4249659165,"34.132","-118.842",,,,,,28,37,
"Jun 4, 2020 @ 16:44:08.000","2020-06-04T16:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,29,"3.879"
"Jun 4, 2020 @ 16:43:59.000","2020-06-04T16:43:59Z","safecast:1094924990","Solarcast #30024",1094924990,"33.449","-117.649",,,11,18,21,26,31,
"Jun 4, 2020 @ 16:43:51.000","2020-06-04T16:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 16:43:04.000","2020-06-04T16:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jun 4, 2020 @ 16:42:31.000","2020-06-04T16:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 16:42:19.000","2020-06-04T16:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 16:41:53.000","2020-06-04T16:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"Jun 4, 2020 @ 16:28:03.000","2020-06-04T16:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,24,
"Jun 4, 2020 @ 16:26:59.000","2020-06-04T16:26:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,30,23,
"Jun 4, 2020 @ 16:19:08.000","2020-06-04T16:19:08Z","safecast:3768313999","Solarcast #30026",3768313999,"33.403","-117.595",,,,,,27,33,
"Jun 4, 2020 @ 16:14:08.000","2020-06-04T16:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,23,30,"3.879"
"Jun 4, 2020 @ 16:13:51.000","2020-06-04T16:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 16:13:04.000","2020-06-04T16:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,8,9,,,
"Jun 4, 2020 @ 16:12:30.000","2020-06-04T16:12:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 16:12:19.000","2020-06-04T16:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 16:11:53.000","2020-06-04T16:11:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,28,
"Jun 4, 2020 @ 15:58:03.000","2020-06-04T15:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,29,
"Jun 4, 2020 @ 15:56:57.000","2020-06-04T15:56:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,25,
"Jun 4, 2020 @ 15:44:08.000","2020-06-04T15:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,29,"3.882"
"Jun 4, 2020 @ 15:43:51.000","2020-06-04T15:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 15:43:04.000","2020-06-04T15:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,8,9,10,,,
"Jun 4, 2020 @ 15:42:31.000","2020-06-04T15:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 15:42:19.000","2020-06-04T15:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 15:41:57.000","2020-06-04T15:41:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,29,
"Jun 4, 2020 @ 15:36:42.000","2020-06-04T15:36:42Z","safecast:1238569003","Solarcast #30002",1238569003,"37.523","139.939","23.116","28.535",0,0,0,41,45,
"Jun 4, 2020 @ 15:28:03.000","2020-06-04T15:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,31,
"Jun 4, 2020 @ 15:27:09.000","2020-06-04T15:27:09Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,28,
"Jun 4, 2020 @ 15:18:54.000","2020-06-04T15:18:54Z","safecast:2152053642","Solarcast #30025",2152053642,"34.122","-118.261",,,,,,33,36,
"Jun 4, 2020 @ 15:14:08.000","2020-06-04T15:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,31,"3.884"
"Jun 4, 2020 @ 15:13:51.000","2020-06-04T15:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 15:13:04.000","2020-06-04T15:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,6,7,7,,,
"Jun 4, 2020 @ 15:12:31.000","2020-06-04T15:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 15:12:19.000","2020-06-04T15:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 15:11:54.000","2020-06-04T15:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 4, 2020 @ 15:11:54.000","2020-06-04T15:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 4, 2020 @ 15:03:27.000","2020-06-04T15:03:27Z","safecast:114699387","Solarcast #30023",114699387,"34.134","-118.382",,,,,,,,"3.696"
"Jun 4, 2020 @ 14:58:03.000","2020-06-04T14:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,29,
"Jun 4, 2020 @ 14:56:56.000","2020-06-04T14:56:56Z","safecast:129232559","Solarcast #30012",129232559,"37.443","-122.128",,,,,,,,"3.642"
"Jun 4, 2020 @ 14:56:53.000","2020-06-04T14:56:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,26,
"Jun 4, 2020 @ 14:44:08.000","2020-06-04T14:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,30,32,"3.884"
"Jun 4, 2020 @ 14:43:51.000","2020-06-04T14:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 14:43:04.000","2020-06-04T14:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,6,6,,,
"Jun 4, 2020 @ 14:42:30.000","2020-06-04T14:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 14:42:19.000","2020-06-04T14:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 14:41:53.000","2020-06-04T14:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,31,
"Jun 4, 2020 @ 14:31:54.000","2020-06-04T14:31:54Z","safecast:1875225345","Solarcast #30006",1875225345,"37.358","140.368",,,,,,39,43,
"Jun 4, 2020 @ 14:28:03.000","2020-06-04T14:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,30,
"Jun 4, 2020 @ 14:27:53.000","2020-06-04T14:27:53Z","safecast:872300871","Solarcast #30013",872300871,"34.165","-118.135",,,,,,39,38,"3.597"
"Jun 4, 2020 @ 14:26:57.000","2020-06-04T14:26:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,29,
"Jun 4, 2020 @ 14:14:08.000","2020-06-04T14:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,33,"3.887"
"Jun 4, 2020 @ 14:13:51.000","2020-06-04T14:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 14:13:04.000","2020-06-04T14:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,5,6,,,
"Jun 4, 2020 @ 14:12:31.000","2020-06-04T14:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 14:12:23.000","2020-06-04T14:12:23Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,0,0,0,,,
"Jun 4, 2020 @ 14:12:04.000","2020-06-04T14:12:04Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 14:11:44.000","2020-06-04T14:11:44Z","safecast:3937710776","Solarcast #33002",3937710776,"46.314","-119.345",,,,,,,32,"4.19"
"Jun 4, 2020 @ 13:58:03.000","2020-06-04T13:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,27,31,
"Jun 4, 2020 @ 13:56:57.000","2020-06-04T13:56:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,27,
"Jun 4, 2020 @ 13:44:08.000","2020-06-04T13:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,26,"3.887"
"Jun 4, 2020 @ 13:43:51.000","2020-06-04T13:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 13:43:04.000","2020-06-04T13:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jun 4, 2020 @ 13:42:31.000","2020-06-04T13:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 13:42:19.000","2020-06-04T13:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,2,3,,,
"Jun 4, 2020 @ 13:41:55.000","2020-06-04T13:41:55Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 13:28:03.000","2020-06-04T13:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,32,31,
"Jun 4, 2020 @ 13:26:54.000","2020-06-04T13:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,29,27,
"Jun 4, 2020 @ 13:16:58.000","2020-06-04T13:16:58Z","safecast:230442684","Solarcast #30016",230442684,"34.122","-118.261",,,,,,,30,"3.578"
"Jun 4, 2020 @ 13:14:08.000","2020-06-04T13:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,28,"3.887"
"Jun 4, 2020 @ 13:13:51.000","2020-06-04T13:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 13:13:04.000","2020-06-04T13:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,7,7,,,
"Jun 4, 2020 @ 13:12:44.000","2020-06-04T13:12:44Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 13:12:37.000","2020-06-04T13:12:37Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,1,1,1,,,
"Jun 4, 2020 @ 13:12:14.000","2020-06-04T13:12:14Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,26,
"Jun 4, 2020 @ 12:58:03.000","2020-06-04T12:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,34,
"Jun 4, 2020 @ 12:56:54.000","2020-06-04T12:56:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,25,
"Jun 4, 2020 @ 12:44:08.000","2020-06-04T12:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,30,"3.89"
"Jun 4, 2020 @ 12:43:51.000","2020-06-04T12:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 12:43:04.000","2020-06-04T12:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,5,6,7,,,
"Jun 4, 2020 @ 12:42:52.000","2020-06-04T12:42:52Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 12:42:30.000","2020-06-04T12:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,3,3,,,
"Jun 4, 2020 @ 12:42:11.000","2020-06-04T12:42:11Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 12:42:06.000","2020-06-04T12:42:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 12:41:59.000","2020-06-04T12:41:59Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 12:41:54.000","2020-06-04T12:41:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,26,
"Jun 4, 2020 @ 12:35:37.000","2020-06-04T12:35:37Z","safecast:2651380949","Solarcast #33009",2651380949,"37.408","141.015",,,,,,,"1,325","4.182"
"Jun 4, 2020 @ 12:33:49.000","2020-06-04T12:33:49Z","safecast:3856112813","Solarcast #30001",3856112813,"47.612","-122.345",,,,,,9,9,
"Jun 4, 2020 @ 12:28:50.000","2020-06-04T12:28:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,28,
"Jun 4, 2020 @ 12:28:04.000","2020-06-04T12:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 12:27:07.000","2020-06-04T12:27:07Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,26,27,
"Jun 4, 2020 @ 12:14:08.000","2020-06-04T12:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,30,"3.89"
"Jun 4, 2020 @ 12:13:51.000","2020-06-04T12:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 12:13:04.000","2020-06-04T12:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,6,6,,,
"Jun 4, 2020 @ 12:12:53.000","2020-06-04T12:12:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 12:12:41.000","2020-06-04T12:12:41Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,3,4,,,
"Jun 4, 2020 @ 12:12:12.000","2020-06-04T12:12:12Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 12:12:05.000","2020-06-04T12:12:05Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 12:12:00.000","2020-06-04T12:12:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 12:11:57.000","2020-06-04T12:11:57Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,27,
"Jun 4, 2020 @ 12:05:28.000","2020-06-04T12:05:28Z","safecast:479911182","Solarcast #30007",479911182,"34.483","136.163","19.414","72.624",25,39,47,47,53,"3.89"
"Jun 4, 2020 @ 11:58:03.000","2020-06-04T11:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,32,
"Jun 4, 2020 @ 11:56:54.000","2020-06-04T11:56:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,25,27,
"Jun 4, 2020 @ 11:53:40.000","2020-06-04T11:53:40Z","safecast:2299238163","Solarcast #30017",2299238163,"34.112","-118.255","18.681","68.087",7,9,10,31,33,
"Jun 4, 2020 @ 11:44:08.000","2020-06-04T11:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,28,31,"3.893"
"Jun 4, 2020 @ 11:43:51.000","2020-06-04T11:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 11:43:04.000","2020-06-04T11:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jun 4, 2020 @ 11:42:30.000","2020-06-04T11:42:30Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 11:42:20.000","2020-06-04T11:42:20Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,2,3,3,,,
"Jun 4, 2020 @ 11:42:00.000","2020-06-04T11:42:00Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 11:41:53.000","2020-06-04T11:41:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,24,25,
"Jun 4, 2020 @ 11:28:03.000","2020-06-04T11:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,24,27,
"Jun 4, 2020 @ 11:26:53.000","2020-06-04T11:26:53Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,22,24,
"Jun 4, 2020 @ 11:14:08.000","2020-06-04T11:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,29,32,"3.9"
"Jun 4, 2020 @ 11:13:51.000","2020-06-04T11:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 11:13:04.000","2020-06-04T11:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,4,4,5,,,
"Jun 4, 2020 @ 11:12:35.000","2020-06-04T11:12:35Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 11:12:19.000","2020-06-04T11:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,3,3,4,,,
"Jun 4, 2020 @ 11:11:58.000","2020-06-04T11:11:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,20,
"Jun 4, 2020 @ 10:58:03.000","2020-06-04T10:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,31,29,
"Jun 4, 2020 @ 10:56:58.000","2020-06-04T10:56:58Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,23,27,
"Jun 4, 2020 @ 10:44:08.000","2020-06-04T10:44:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,32,29,"3.9"
"Jun 4, 2020 @ 10:43:51.000","2020-06-04T10:43:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 10:43:04.000","2020-06-04T10:42:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jun 4, 2020 @ 10:42:31.000","2020-06-04T10:42:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 10:42:19.000","2020-06-04T10:42:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,6,8,8,,,
"Jun 4, 2020 @ 10:42:06.000","2020-06-04T10:42:06Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,27,28,
"Jun 4, 2020 @ 10:28:03.000","2020-06-04T10:27:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,35,
"Jun 4, 2020 @ 10:26:54.000","2020-06-04T10:26:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,21,25,
"Jun 4, 2020 @ 10:14:08.000","2020-06-04T10:14:07Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,25,30,"3.9"
"Jun 4, 2020 @ 10:13:51.000","2020-06-04T10:13:52Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,,,
"Jun 4, 2020 @ 10:13:04.000","2020-06-04T10:12:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,3,4,4,,,
"Jun 4, 2020 @ 10:12:31.000","2020-06-04T10:12:31Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,,,
"Jun 4, 2020 @ 10:12:19.000","2020-06-04T10:12:19Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,8,10,11,,,
"Jun 4, 2020 @ 10:11:54.000","2020-06-04T10:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jun 4, 2020 @ 10:11:54.000","2020-06-04T10:11:54Z","safecast:3714913954","Solarcast #30027",3714913954,"52.395","4.875",,,,,,28,29,
"Jun 4, 2020 @ 09:58:03.000","2020-06-04T09:57:58Z","safecast:678194983","Solarcast #30030",678194983,"46.555","15.636",,,,,,26,35,
