,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
980,2020-07-03 15:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,17.0,0,3.872,2020,"(678194983, Timestamp('2020-07-03 15:42:57+0000', tz='UTC'))"
979,2020-07-03 15:43:11+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,23,,2020,"(3714913954, Timestamp('2020-07-03 15:43:11+0000', tz='UTC'))"
978,2020-07-03 15:52:55+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,0,,2020,"(3937710776, Timestamp('2020-07-03 15:52:55+0000', tz='UTC'))"
977,2020-07-03 15:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,,2020,"(678194983, Timestamp('2020-07-03 15:56:48+0000', tz='UTC'))"
976,2020-07-03 15:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-07-03 15:58:09+0000', tz='UTC'))"
975,2020-07-03 15:58:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-07-03 15:58:10+0000', tz='UTC'))"
974,2020-07-03 15:58:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,0.0,0.0,,,,2020,"(3714913954, Timestamp('2020-07-03 15:58:35+0000', tz='UTC'))"
973,2020-07-03 15:58:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 15:58:47+0000', tz='UTC'))"
972,2020-07-03 16:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-03 16:11:48+0000', tz='UTC'))"
971,2020-07-03 16:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 16:12:42+0000', tz='UTC'))"
970,2020-07-03 16:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,22.0,0,3.872,2020,"(678194983, Timestamp('2020-07-03 16:12:57+0000', tz='UTC'))"
969,2020-07-03 16:13:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,25,,2020,"(3714913954, Timestamp('2020-07-03 16:13:10+0000', tz='UTC'))"
968,2020-07-03 16:15:13+00:00,safecast:4267748403,Solarcast #30019,4267748403,34.122,-118.26100000000001,37.695,,7.0,10.0,12.0,27.0,31,,2020,"(4267748403, Timestamp('2020-07-03 16:15:13+0000', tz='UTC'))"
967,2020-07-03 16:15:35+00:00,safecast:2152053642,Solarcast #30025,2152053642,34.122,-118.26100000000001,18.515,47.631,,,,36.0,36,,2020,"(2152053642, Timestamp('2020-07-03 16:15:35+0000', tz='UTC'))"
966,2020-07-03 16:18:16+00:00,safecast:2750599726,Solarcast #33003,2750599726,46.308,-119.34700000000001,,,,,,,,4.188,2020,"(2750599726, Timestamp('2020-07-03 16:18:16+0000', tz='UTC'))"
965,2020-07-03 16:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,0,,2020,"(678194983, Timestamp('2020-07-03 16:26:48+0000', tz='UTC'))"
964,2020-07-03 16:28:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,27,,2020,"(3714913954, Timestamp('2020-07-03 16:28:10+0000', tz='UTC'))"
963,2020-07-03 16:28:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,0.0,0.0,0.0,,,,2020,"(3714913954, Timestamp('2020-07-03 16:28:35+0000', tz='UTC'))"
962,2020-07-03 16:28:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 16:28:47+0000', tz='UTC'))"
960,2020-07-03 16:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-03 16:41:48+0000', tz='UTC'))"
961,2020-07-03 16:41:54+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,32.0,35,3.5839999999999996,2020,"(4249659165, Timestamp('2020-07-03 16:41:54+0000', tz='UTC'))"
959,2020-07-03 16:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 16:42:42+0000', tz='UTC'))"
958,2020-07-03 16:42:48+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,18.347,88.48100000000001,0.0,0.0,0.0,44.0,57,,2020,"(479911182, Timestamp('2020-07-03 16:42:48+0000', tz='UTC'))"
957,2020-07-03 16:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,3.8680000000000003,2020,"(678194983, Timestamp('2020-07-03 16:42:57+0000', tz='UTC'))"
956,2020-07-03 16:43:03+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,,,,,,,,,2020,"(479911182, Timestamp('2020-07-03 16:43:03+0000', tz='UTC'))"
955,2020-07-03 16:43:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-07-03 16:43:10+0000', tz='UTC'))"
954,2020-07-03 16:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,0,,2020,"(678194983, Timestamp('2020-07-03 16:56:48+0000', tz='UTC'))"
953,2020-07-03 16:58:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,20.0,26,,2020,"(3714913954, Timestamp('2020-07-03 16:58:10+0000', tz='UTC'))"
952,2020-07-03 16:58:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 16:58:35+0000', tz='UTC'))"
951,2020-07-03 16:58:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 16:58:47+0000', tz='UTC'))"
950,2020-07-03 17:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-03 17:11:48+0000', tz='UTC'))"
949,2020-07-03 17:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 17:12:42+0000', tz='UTC'))"
948,2020-07-03 17:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,3.866,2020,"(678194983, Timestamp('2020-07-03 17:12:57+0000', tz='UTC'))"
947,2020-07-03 17:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-07-03 17:13:09+0000', tz='UTC'))"
946,2020-07-03 17:17:36+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,33,3.557,2020,"(230442684, Timestamp('2020-07-03 17:17:36+0000', tz='UTC'))"
945,2020-07-03 17:25:43+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,22.0,23,,2020,"(129232559, Timestamp('2020-07-03 17:25:43+0000', tz='UTC'))"
944,2020-07-03 17:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,0,,2020,"(678194983, Timestamp('2020-07-03 17:26:48+0000', tz='UTC'))"
943,2020-07-03 17:28:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-07-03 17:28:10+0000', tz='UTC'))"
942,2020-07-03 17:28:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-07-03 17:28:35+0000', tz='UTC'))"
941,2020-07-03 17:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 17:28:46+0000', tz='UTC'))"
940,2020-07-03 17:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-07-03 17:41:48+0000', tz='UTC'))"
939,2020-07-03 17:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 17:42:42+0000', tz='UTC'))"
938,2020-07-03 17:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,0,3.866,2020,"(678194983, Timestamp('2020-07-03 17:42:57+0000', tz='UTC'))"
937,2020-07-03 17:43:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,29,,2020,"(3714913954, Timestamp('2020-07-03 17:43:10+0000', tz='UTC'))"
936,2020-07-03 17:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,0,,2020,"(678194983, Timestamp('2020-07-03 17:56:48+0000', tz='UTC'))"
935,2020-07-03 17:58:16+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-07-03 17:58:16+0000', tz='UTC'))"
934,2020-07-03 17:58:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,3.0,,,,2020,"(3714913954, Timestamp('2020-07-03 17:58:35+0000', tz='UTC'))"
933,2020-07-03 17:58:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 17:58:47+0000', tz='UTC'))"
932,2020-07-03 18:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-03 18:11:48+0000', tz='UTC'))"
931,2020-07-03 18:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 18:12:42+0000', tz='UTC'))"
930,2020-07-03 18:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,3.864,2020,"(678194983, Timestamp('2020-07-03 18:12:57+0000', tz='UTC'))"
929,2020-07-03 18:13:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-07-03 18:13:10+0000', tz='UTC'))"
928,2020-07-03 18:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,0,,2020,"(678194983, Timestamp('2020-07-03 18:26:48+0000', tz='UTC'))"
927,2020-07-03 18:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-03 18:28:09+0000', tz='UTC'))"
926,2020-07-03 18:28:15+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-03 18:28:15+0000', tz='UTC'))"
925,2020-07-03 18:28:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-03 18:28:21+0000', tz='UTC'))"
924,2020-07-03 18:28:21+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,19.014,52.946999999999996,0.0,0.0,0.0,48.0,48,,2020,"(1238569003, Timestamp('2020-07-03 18:28:21+0000', tz='UTC'))"
923,2020-07-03 18:28:22+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,29,,2020,"(3714913954, Timestamp('2020-07-03 18:28:22+0000', tz='UTC'))"
922,2020-07-03 18:28:36+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,,,,,,,,,2020,"(1238569003, Timestamp('2020-07-03 18:28:36+0000', tz='UTC'))"
921,2020-07-03 18:28:43+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 18:28:43+0000', tz='UTC'))"
920,2020-07-03 18:28:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 18:28:49+0000', tz='UTC'))"
919,2020-07-03 18:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-03 18:41:48+0000', tz='UTC'))"
918,2020-07-03 18:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 18:42:42+0000', tz='UTC'))"
917,2020-07-03 18:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,3.862,2020,"(678194983, Timestamp('2020-07-03 18:42:57+0000', tz='UTC'))"
916,2020-07-03 18:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-07-03 18:43:09+0000', tz='UTC'))"
915,2020-07-03 18:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,,2020,"(678194983, Timestamp('2020-07-03 18:56:48+0000', tz='UTC'))"
914,2020-07-03 18:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-07-03 18:58:09+0000', tz='UTC'))"
913,2020-07-03 18:58:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-07-03 18:58:10+0000', tz='UTC'))"
912,2020-07-03 18:58:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,5.0,,,,2020,"(3714913954, Timestamp('2020-07-03 18:58:37+0000', tz='UTC'))"
911,2020-07-03 18:58:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 18:58:47+0000', tz='UTC'))"
910,2020-07-03 19:02:46+00:00,safecast:4177786812,Solarcast #30020,4177786812,34.075,-118.198,60.938,,2.0,3.0,3.0,22.0,31,,2020,"(4177786812, Timestamp('2020-07-03 19:02:46+0000', tz='UTC'))"
909,2020-07-03 19:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-03 19:11:48+0000', tz='UTC'))"
908,2020-07-03 19:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 19:12:42+0000', tz='UTC'))"
907,2020-07-03 19:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,3.861,2020,"(678194983, Timestamp('2020-07-03 19:12:57+0000', tz='UTC'))"
906,2020-07-03 19:13:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-07-03 19:13:10+0000', tz='UTC'))"
905,2020-07-03 19:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,,2020,"(678194983, Timestamp('2020-07-03 19:26:48+0000', tz='UTC'))"
904,2020-07-03 19:28:26+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,28,,2020,"(3714913954, Timestamp('2020-07-03 19:28:26+0000', tz='UTC'))"
903,2020-07-03 19:28:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,28,,2020,"(3714913954, Timestamp('2020-07-03 19:28:28+0000', tz='UTC'))"
902,2020-07-03 19:28:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 19:28:37+0000', tz='UTC'))"
901,2020-07-03 19:28:45+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 19:28:45+0000', tz='UTC'))"
900,2020-07-03 19:32:34+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,,,,,,34.0,37,3.5980000000000003,2020,"(114699387, Timestamp('2020-07-03 19:32:34+0000', tz='UTC'))"
899,2020-07-03 19:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,5.0,,,,2020,"(678194983, Timestamp('2020-07-03 19:41:48+0000', tz='UTC'))"
898,2020-07-03 19:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 19:42:42+0000', tz='UTC'))"
897,2020-07-03 19:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,3.86,2020,"(678194983, Timestamp('2020-07-03 19:42:57+0000', tz='UTC'))"
896,2020-07-03 19:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,25,,2020,"(3714913954, Timestamp('2020-07-03 19:43:09+0000', tz='UTC'))"
895,2020-07-03 19:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,21.0,0,,2020,"(678194983, Timestamp('2020-07-03 19:56:48+0000', tz='UTC'))"
894,2020-07-03 19:58:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,22,,2020,"(3714913954, Timestamp('2020-07-03 19:58:32+0000', tz='UTC'))"
893,2020-07-03 19:58:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,5.0,,,,2020,"(3714913954, Timestamp('2020-07-03 19:58:50+0000', tz='UTC'))"
892,2020-07-03 19:59:11+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 19:59:11+0000', tz='UTC'))"
891,2020-07-03 20:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,5.0,5.0,,,,2020,"(678194983, Timestamp('2020-07-03 20:11:48+0000', tz='UTC'))"
890,2020-07-03 20:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 20:12:42+0000', tz='UTC'))"
889,2020-07-03 20:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,3.86,2020,"(678194983, Timestamp('2020-07-03 20:12:57+0000', tz='UTC'))"
888,2020-07-03 20:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-07-03 20:13:09+0000', tz='UTC'))"
887,2020-07-03 20:25:24+00:00,safecast:1162749983,Solarcast #33008,1162749983,34.482,136.162,,,,,,,45,,2020,"(1162749983, Timestamp('2020-07-03 20:25:24+0000', tz='UTC'))"
886,2020-07-03 20:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,,2020,"(678194983, Timestamp('2020-07-03 20:26:48+0000', tz='UTC'))"
885,2020-07-03 20:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-03 20:28:09+0000', tz='UTC'))"
884,2020-07-03 20:28:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,4.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 20:28:35+0000', tz='UTC'))"
883,2020-07-03 20:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 20:28:46+0000', tz='UTC'))"
882,2020-07-03 20:28:55+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,4.0,6.0,6.0,29.0,34,,2020,"(1094924990, Timestamp('2020-07-03 20:28:55+0000', tz='UTC'))"
881,2020-07-03 20:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,5.0,6.0,7.0,,,,2020,"(678194983, Timestamp('2020-07-03 20:41:48+0000', tz='UTC'))"
880,2020-07-03 20:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 20:42:42+0000', tz='UTC'))"
879,2020-07-03 20:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,23.0,0,3.858,2020,"(678194983, Timestamp('2020-07-03 20:42:57+0000', tz='UTC'))"
878,2020-07-03 20:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-07-03 20:43:09+0000', tz='UTC'))"
877,2020-07-03 20:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,0,,2020,"(678194983, Timestamp('2020-07-03 20:56:48+0000', tz='UTC'))"
876,2020-07-03 20:58:11+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,29,,2020,"(3714913954, Timestamp('2020-07-03 20:58:11+0000', tz='UTC'))"
875,2020-07-03 20:58:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,3.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 20:58:34+0000', tz='UTC'))"
874,2020-07-03 20:58:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 20:58:47+0000', tz='UTC'))"
873,2020-07-03 21:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,4.0,,,,2020,"(678194983, Timestamp('2020-07-03 21:11:48+0000', tz='UTC'))"
872,2020-07-03 21:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 21:12:42+0000', tz='UTC'))"
871,2020-07-03 21:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,0,3.8569999999999998,2020,"(678194983, Timestamp('2020-07-03 21:12:57+0000', tz='UTC'))"
870,2020-07-03 21:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-03 21:13:09+0000', tz='UTC'))"
869,2020-07-03 21:26:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,24.0,0,,2020,"(678194983, Timestamp('2020-07-03 21:26:48+0000', tz='UTC'))"
868,2020-07-03 21:28:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-07-03 21:28:09+0000', tz='UTC'))"
867,2020-07-03 21:28:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 21:28:35+0000', tz='UTC'))"
866,2020-07-03 21:28:46+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 21:28:46+0000', tz='UTC'))"
865,2020-07-03 21:41:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-07-03 21:41:48+0000', tz='UTC'))"
864,2020-07-03 21:42:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 21:42:42+0000', tz='UTC'))"
863,2020-07-03 21:42:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,0,3.8560000000000003,2020,"(678194983, Timestamp('2020-07-03 21:42:57+0000', tz='UTC'))"
862,2020-07-03 21:43:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-07-03 21:43:09+0000', tz='UTC'))"
861,2020-07-03 21:49:07+00:00,safecast:3709008148,Solarcast #30003,3709008148,42.565,-70.78399999999999,20.813000000000002,65.15899999999999,387.0,387.0,387.0,21.0,21,3.918,2020,"(3709008148, Timestamp('2020-07-03 21:49:07+0000', tz='UTC'))"
860,2020-07-03 21:56:09+00:00,safecast:3865366066,Solarcast #33004,3865366066,46.317,-119.325,,,,,,,30,,2020,"(3865366066, Timestamp('2020-07-03 21:56:09+0000', tz='UTC'))"
859,2020-07-03 21:56:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,0,,2020,"(678194983, Timestamp('2020-07-03 21:56:48+0000', tz='UTC'))"
858,2020-07-03 21:58:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-07-03 21:58:09+0000', tz='UTC'))"
857,2020-07-03 21:58:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-07-03 21:58:10+0000', tz='UTC'))"
856,2020-07-03 21:58:43+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,2.0,3.0,4.0,,,,2020,"(3714913954, Timestamp('2020-07-03 21:58:43+0000', tz='UTC'))"
855,2020-07-03 21:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-07-03 21:58:49+0000', tz='UTC'))"
854,2020-07-03 22:01:33+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,38.0,44,3.5789999999999997,2020,"(1875225345, Timestamp('2020-07-03 22:01:33+0000', tz='UTC'))"
853,2020-07-03 22:11:03+00:00,safecast:3768313999,Solarcast #30026,3768313999,33.403,-117.595,,,1.0,2.0,2.0,23.0,28,3.826,2020,"(3768313999, Timestamp('2020-07-03 22:11:03+0000', tz='UTC'))"
852,2020-07-03 22:11:48+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,3.0,4.0,5.0,,,,2020,"(678194983, Timestamp('2020-07-03 22:11:48+0000', tz='UTC'))"
851,2020-07-03 22:12:42+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-07-03 22:12:42+0000', tz='UTC'))"
850,2020-07-03 22:12:57+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,29.0,0,3.8539999999999996,2020,"(678194983, Timestamp('2020-07-03 22:12:57+0000', tz='UTC'))"
849,2020-07-03 22:13:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-07-03 22:13:09+0000', tz='UTC'))"
