,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
6250,2020-05-18 21:24:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,24,,2020,"(3714913954, Timestamp('2020-05-18 21:24:09+0000', tz='UTC'))"
6249,2020-05-18 21:24:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,15.0,16.0,,,,2020,"(3714913954, Timestamp('2020-05-18 21:24:35+0000', tz='UTC'))"
6248,2020-05-18 21:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 21:24:47+0000', tz='UTC'))"
6247,2020-05-18 21:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,28,,2020,"(678194983, Timestamp('2020-05-18 21:35:46+0000', tz='UTC'))"
6246,2020-05-18 21:39:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,27,,2020,"(3714913954, Timestamp('2020-05-18 21:39:10+0000', tz='UTC'))"
6245,2020-05-18 21:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,16.0,22.0,23.0,,,,2020,"(678194983, Timestamp('2020-05-18 21:50:46+0000', tz='UTC'))"
6244,2020-05-18 21:51:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-18 21:51:10+0000', tz='UTC'))"
6243,2020-05-18 21:51:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,28,3.8710000000000004,2020,"(678194983, Timestamp('2020-05-18 21:51:25+0000', tz='UTC'))"
6242,2020-05-18 21:53:50+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,36.0,35,3.642,2020,"(1875225345, Timestamp('2020-05-18 21:53:50+0000', tz='UTC'))"
6241,2020-05-18 21:54:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-05-18 21:54:10+0000', tz='UTC'))"
6240,2020-05-18 21:54:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,15.0,16.0,,,,2020,"(3714913954, Timestamp('2020-05-18 21:54:35+0000', tz='UTC'))"
6239,2020-05-18 21:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 21:54:47+0000', tz='UTC'))"
6238,2020-05-18 21:56:43+00:00,safecast:3856112813,Solarcast #30001,3856112813,47.611999999999995,-122.345,26.398000000000003,33.9,1.0,1.0,1.0,0.0,0,3.9019999999999997,2020,"(3856112813, Timestamp('2020-05-18 21:56:43+0000', tz='UTC'))"
6237,2020-05-18 22:02:11+00:00,safecast:2670856639,Solarcast #30014,2670856639,34.452,-119.822,,,,,,30.0,39,,2020,"(2670856639, Timestamp('2020-05-18 22:02:11+0000', tz='UTC'))"
6236,2020-05-18 22:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,25.0,28,,2020,"(678194983, Timestamp('2020-05-18 22:05:46+0000', tz='UTC'))"
6235,2020-05-18 22:09:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-05-18 22:09:09+0000', tz='UTC'))"
6234,2020-05-18 22:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,14.0,19.0,21.0,,,,2020,"(678194983, Timestamp('2020-05-18 22:20:46+0000', tz='UTC'))"
6233,2020-05-18 22:21:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-18 22:21:10+0000', tz='UTC'))"
6232,2020-05-18 22:21:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,28,3.8710000000000004,2020,"(678194983, Timestamp('2020-05-18 22:21:25+0000', tz='UTC'))"
6231,2020-05-18 22:24:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,25,,2020,"(3714913954, Timestamp('2020-05-18 22:24:09+0000', tz='UTC'))"
6230,2020-05-18 22:24:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,12.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-18 22:24:35+0000', tz='UTC'))"
6229,2020-05-18 22:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 22:24:47+0000', tz='UTC'))"
6228,2020-05-18 22:28:27+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,31.0,35,3.6069999999999998,2020,"(4249659165, Timestamp('2020-05-18 22:28:27+0000', tz='UTC'))"
6227,2020-05-18 22:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,27,,2020,"(678194983, Timestamp('2020-05-18 22:35:46+0000', tz='UTC'))"
6226,2020-05-18 22:39:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-05-18 22:39:21+0000', tz='UTC'))"
6225,2020-05-18 22:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,16.0,22.0,23.0,,,,2020,"(678194983, Timestamp('2020-05-18 22:50:46+0000', tz='UTC'))"
6224,2020-05-18 22:51:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-18 22:51:10+0000', tz='UTC'))"
6223,2020-05-18 22:51:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,30,3.87,2020,"(678194983, Timestamp('2020-05-18 22:51:25+0000', tz='UTC'))"
6222,2020-05-18 22:54:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-05-18 22:54:09+0000', tz='UTC'))"
6221,2020-05-18 22:54:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,11.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-18 22:54:35+0000', tz='UTC'))"
6220,2020-05-18 22:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 22:54:47+0000', tz='UTC'))"
6219,2020-05-18 23:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,30.0,30,,2020,"(678194983, Timestamp('2020-05-18 23:05:46+0000', tz='UTC'))"
6218,2020-05-18 23:07:26+00:00,safecast:2651380949,Solarcast #33009,2651380949,37.408,141.015,,,,,,,"1,315",,2020,"(2651380949, Timestamp('2020-05-18 23:07:26+0000', tz='UTC'))"
6217,2020-05-18 23:09:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,22,,2020,"(3714913954, Timestamp('2020-05-18 23:09:10+0000', tz='UTC'))"
6216,2020-05-18 23:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,17.0,22.0,23.0,,,,2020,"(678194983, Timestamp('2020-05-18 23:20:46+0000', tz='UTC'))"
6215,2020-05-18 23:21:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-18 23:21:10+0000', tz='UTC'))"
6214,2020-05-18 23:21:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,26,3.8680000000000003,2020,"(678194983, Timestamp('2020-05-18 23:21:25+0000', tz='UTC'))"
6213,2020-05-18 23:24:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,20.0,25,,2020,"(3714913954, Timestamp('2020-05-18 23:24:10+0000', tz='UTC'))"
6212,2020-05-18 23:24:44+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,11.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-18 23:24:44+0000', tz='UTC'))"
6211,2020-05-18 23:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 23:24:47+0000', tz='UTC'))"
6210,2020-05-18 23:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,33,,2020,"(678194983, Timestamp('2020-05-18 23:35:46+0000', tz='UTC'))"
6209,2020-05-18 23:39:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,30.0,29,,2020,"(3714913954, Timestamp('2020-05-18 23:39:09+0000', tz='UTC'))"
6208,2020-05-18 23:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,16.0,23.0,25.0,,,,2020,"(678194983, Timestamp('2020-05-18 23:50:46+0000', tz='UTC'))"
6207,2020-05-18 23:51:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-18 23:51:10+0000', tz='UTC'))"
6206,2020-05-18 23:51:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,30.0,28,3.867,2020,"(678194983, Timestamp('2020-05-18 23:51:25+0000', tz='UTC'))"
6205,2020-05-18 23:54:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-05-18 23:54:09+0000', tz='UTC'))"
6204,2020-05-18 23:54:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,14.0,,,,2020,"(3714913954, Timestamp('2020-05-18 23:54:35+0000', tz='UTC'))"
6203,2020-05-18 23:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-18 23:54:47+0000', tz='UTC'))"
6202,2020-05-18 23:56:14+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,25.291999999999998,57.732,2.0,2.0,2.0,43.0,55,3.7880000000000003,2020,"(479911182, Timestamp('2020-05-18 23:56:14+0000', tz='UTC'))"
6201,2020-05-19 00:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,29,,2020,"(678194983, Timestamp('2020-05-19 00:05:46+0000', tz='UTC'))"
6200,2020-05-19 00:09:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,26,,2020,"(3714913954, Timestamp('2020-05-19 00:09:09+0000', tz='UTC'))"
6199,2020-05-19 00:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,20.0,,,,2020,"(678194983, Timestamp('2020-05-19 00:20:46+0000', tz='UTC'))"
6198,2020-05-19 00:21:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 00:21:10+0000', tz='UTC'))"
6197,2020-05-19 00:21:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,32,3.865,2020,"(678194983, Timestamp('2020-05-19 00:21:25+0000', tz='UTC'))"
6196,2020-05-19 00:24:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,28,,2020,"(3714913954, Timestamp('2020-05-19 00:24:09+0000', tz='UTC'))"
6195,2020-05-19 00:24:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,12.0,,,,2020,"(3714913954, Timestamp('2020-05-19 00:24:35+0000', tz='UTC'))"
6194,2020-05-19 00:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 00:24:47+0000', tz='UTC'))"
6193,2020-05-19 00:34:06+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,1.0,1.0,2.0,27.0,29,,2020,"(1094924990, Timestamp('2020-05-19 00:34:06+0000', tz='UTC'))"
6192,2020-05-19 00:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,29.0,33,,2020,"(678194983, Timestamp('2020-05-19 00:35:46+0000', tz='UTC'))"
6191,2020-05-19 00:39:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-05-19 00:39:09+0000', tz='UTC'))"
6190,2020-05-19 00:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,20.0,,,,2020,"(678194983, Timestamp('2020-05-19 00:50:46+0000', tz='UTC'))"
6189,2020-05-19 00:51:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 00:51:10+0000', tz='UTC'))"
6188,2020-05-19 00:51:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,33,3.865,2020,"(678194983, Timestamp('2020-05-19 00:51:25+0000', tz='UTC'))"
6187,2020-05-19 00:54:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,24,,2020,"(3714913954, Timestamp('2020-05-19 00:54:10+0000', tz='UTC'))"
6186,2020-05-19 00:54:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,14.0,,,,2020,"(3714913954, Timestamp('2020-05-19 00:54:35+0000', tz='UTC'))"
6185,2020-05-19 00:54:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 00:54:50+0000', tz='UTC'))"
6184,2020-05-19 01:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,32,,2020,"(678194983, Timestamp('2020-05-19 01:05:46+0000', tz='UTC'))"
6183,2020-05-19 01:09:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-05-19 01:09:09+0000', tz='UTC'))"
6182,2020-05-19 01:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,19.0,,,,2020,"(678194983, Timestamp('2020-05-19 01:20:46+0000', tz='UTC'))"
6181,2020-05-19 01:21:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 01:21:10+0000', tz='UTC'))"
6180,2020-05-19 01:21:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,23.0,30,3.863,2020,"(678194983, Timestamp('2020-05-19 01:21:25+0000', tz='UTC'))"
6179,2020-05-19 01:24:12+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-05-19 01:24:12+0000', tz='UTC'))"
6178,2020-05-19 01:24:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-19 01:24:35+0000', tz='UTC'))"
6177,2020-05-19 01:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 01:24:47+0000', tz='UTC'))"
6176,2020-05-19 01:26:07+00:00,safecast:3768313999,Solarcast #30026,3768313999,33.403,-117.595,,,,,,27.0,34,3.812,2020,"(3768313999, Timestamp('2020-05-19 01:26:07+0000', tz='UTC'))"
6175,2020-05-19 01:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,25,,2020,"(678194983, Timestamp('2020-05-19 01:35:46+0000', tz='UTC'))"
6174,2020-05-19 01:39:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-05-19 01:39:10+0000', tz='UTC'))"
6173,2020-05-19 01:47:43+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,19.115,54.106,0.0,0.0,0.0,44.0,48,3.926,2020,"(1238569003, Timestamp('2020-05-19 01:47:43+0000', tz='UTC'))"
6172,2020-05-19 01:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,19.0,,,,2020,"(678194983, Timestamp('2020-05-19 01:50:46+0000', tz='UTC'))"
6171,2020-05-19 01:51:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 01:51:10+0000', tz='UTC'))"
6170,2020-05-19 01:51:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,25.0,25,3.862,2020,"(678194983, Timestamp('2020-05-19 01:51:25+0000', tz='UTC'))"
6169,2020-05-19 01:54:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-05-19 01:54:09+0000', tz='UTC'))"
6168,2020-05-19 01:54:36+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,12.0,13.0,,,,2020,"(3714913954, Timestamp('2020-05-19 01:54:36+0000', tz='UTC'))"
6167,2020-05-19 01:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 01:54:47+0000', tz='UTC'))"
6166,2020-05-19 01:58:07+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,20.0,26,3.733,2020,"(129232559, Timestamp('2020-05-19 01:58:07+0000', tz='UTC'))"
6165,2020-05-19 02:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,25.0,33,,2020,"(678194983, Timestamp('2020-05-19 02:05:46+0000', tz='UTC'))"
6164,2020-05-19 02:09:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,27,,2020,"(3714913954, Timestamp('2020-05-19 02:09:10+0000', tz='UTC'))"
6163,2020-05-19 02:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,19.0,20.0,,,,2020,"(678194983, Timestamp('2020-05-19 02:20:46+0000', tz='UTC'))"
6162,2020-05-19 02:21:10+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 02:21:10+0000', tz='UTC'))"
6161,2020-05-19 02:21:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,26.0,28,3.861,2020,"(678194983, Timestamp('2020-05-19 02:21:25+0000', tz='UTC'))"
6160,2020-05-19 02:24:11+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,28,,2020,"(3714913954, Timestamp('2020-05-19 02:24:11+0000', tz='UTC'))"
6159,2020-05-19 02:24:42+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,14.0,,,,2020,"(3714913954, Timestamp('2020-05-19 02:24:42+0000', tz='UTC'))"
6158,2020-05-19 02:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 02:24:47+0000', tz='UTC'))"
6157,2020-05-19 02:37:36+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,18.727999999999998,52.089,0.0,0.0,0.0,35.0,36,3.8710000000000004,2020,"(114699387, Timestamp('2020-05-19 02:37:36+0000', tz='UTC'))"
6156,2020-05-19 02:39:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-05-19 02:39:09+0000', tz='UTC'))"
6155,2020-05-19 02:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,20.0,,,,2020,"(678194983, Timestamp('2020-05-19 02:50:46+0000', tz='UTC'))"
6154,2020-05-19 02:51:40+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 02:51:40+0000', tz='UTC'))"
6153,2020-05-19 02:51:55+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,25.0,29,3.859,2020,"(678194983, Timestamp('2020-05-19 02:51:55+0000', tz='UTC'))"
6152,2020-05-19 02:54:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,24,,2020,"(3714913954, Timestamp('2020-05-19 02:54:09+0000', tz='UTC'))"
6151,2020-05-19 02:54:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,19.0,22.0,24.0,,,,2020,"(3714913954, Timestamp('2020-05-19 02:54:35+0000', tz='UTC'))"
6150,2020-05-19 02:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 02:54:47+0000', tz='UTC'))"
6149,2020-05-19 02:57:33+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,33.0,43,3.605,2020,"(872300871, Timestamp('2020-05-19 02:57:33+0000', tz='UTC'))"
6148,2020-05-19 03:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,27,,2020,"(678194983, Timestamp('2020-05-19 03:05:46+0000', tz='UTC'))"
6147,2020-05-19 03:09:10+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,26,,2020,"(3714913954, Timestamp('2020-05-19 03:09:10+0000', tz='UTC'))"
6146,2020-05-19 03:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,18.0,19.0,,,,2020,"(678194983, Timestamp('2020-05-19 03:20:46+0000', tz='UTC'))"
6145,2020-05-19 03:21:40+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 03:21:40+0000', tz='UTC'))"
6144,2020-05-19 03:21:55+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,27.0,30,3.858,2020,"(678194983, Timestamp('2020-05-19 03:21:55+0000', tz='UTC'))"
6143,2020-05-19 03:24:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,26,,2020,"(3714913954, Timestamp('2020-05-19 03:24:09+0000', tz='UTC'))"
6142,2020-05-19 03:24:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,22.0,27.0,29.0,,,,2020,"(3714913954, Timestamp('2020-05-19 03:24:35+0000', tz='UTC'))"
6141,2020-05-19 03:24:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 03:24:47+0000', tz='UTC'))"
6140,2020-05-19 03:35:23+00:00,safecast:2750599726,Solarcast #33003,2750599726,46.308,-119.34700000000001,,,,,,,26,4.184,2020,"(2750599726, Timestamp('2020-05-19 03:35:23+0000', tz='UTC'))"
6139,2020-05-19 03:35:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,26,,2020,"(678194983, Timestamp('2020-05-19 03:35:46+0000', tz='UTC'))"
6138,2020-05-19 03:39:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-05-19 03:39:09+0000', tz='UTC'))"
6137,2020-05-19 03:41:14+00:00,safecast:4267748403,Solarcast #30019,4267748403,34.122,-118.26100000000001,17.852,54.187,0.0,1.0,1.0,28.0,30,,2020,"(4267748403, Timestamp('2020-05-19 03:41:14+0000', tz='UTC'))"
6136,2020-05-19 03:44:32+00:00,safecast:1045649384,Solarcast #30022,1045649384,37.739000000000004,-122.50299999999999,16.825,68.624,3.0,4.0,5.0,26.0,5,3.9619999999999997,2020,"(1045649384, Timestamp('2020-05-19 03:44:32+0000', tz='UTC'))"
6135,2020-05-19 03:50:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,13.0,17.0,19.0,,,,2020,"(678194983, Timestamp('2020-05-19 03:50:46+0000', tz='UTC'))"
6134,2020-05-19 03:51:40+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 03:51:40+0000', tz='UTC'))"
6133,2020-05-19 03:51:55+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,31.0,33,3.858,2020,"(678194983, Timestamp('2020-05-19 03:51:55+0000', tz='UTC'))"
6132,2020-05-19 03:54:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,24,,2020,"(3714913954, Timestamp('2020-05-19 03:54:09+0000', tz='UTC'))"
6131,2020-05-19 03:54:42+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,25.0,31.0,31.0,,,,2020,"(3714913954, Timestamp('2020-05-19 03:54:42+0000', tz='UTC'))"
6130,2020-05-19 03:54:47+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-05-19 03:54:47+0000', tz='UTC'))"
6129,2020-05-19 04:05:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,30.0,26,,2020,"(678194983, Timestamp('2020-05-19 04:05:46+0000', tz='UTC'))"
6128,2020-05-19 04:09:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,26,,2020,"(3714913954, Timestamp('2020-05-19 04:09:21+0000', tz='UTC'))"
6127,2020-05-19 04:11:21+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,,,,24.0,31,,2020,"(1094924990, Timestamp('2020-05-19 04:11:21+0000', tz='UTC'))"
6126,2020-05-19 04:20:46+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 04:20:46+0000', tz='UTC'))"
6125,2020-05-19 04:21:40+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,19.0,27.0,29.0,,,,2020,"(678194983, Timestamp('2020-05-19 04:21:40+0000', tz='UTC'))"
6124,2020-05-19 04:22:25+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-05-19 04:22:25+0000', tz='UTC'))"
6123,2020-05-19 04:22:40+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.635,,,,,,28.0,32,3.855,2020,"(678194983, Timestamp('2020-05-19 04:22:40+0000', tz='UTC'))"
6122,2020-05-19 04:24:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,26,,2020,"(3714913954, Timestamp('2020-05-19 04:24:09+0000', tz='UTC'))"
