,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
7713,2020-06-15 01:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,27,,2020,"(3714913954, Timestamp('2020-06-15 01:26:28+0000', tz='UTC'))"
7712,2020-06-15 01:34:15+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,35.0,39,3.5869999999999997,2020,"(872300871, Timestamp('2020-06-15 01:34:15+0000', tz='UTC'))"
7711,2020-06-15 01:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,0.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-15 01:40:02+0000', tz='UTC'))"
7710,2020-06-15 01:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 01:40:56+0000', tz='UTC'))"
7709,2020-06-15 01:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,30.0,34,3.8819999999999997,2020,"(678194983, Timestamp('2020-06-15 01:41:11+0000', tz='UTC'))"
7708,2020-06-15 01:41:22+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,0,,2020,"(3937710776, Timestamp('2020-06-15 01:41:22+0000', tz='UTC'))"
7707,2020-06-15 01:41:37+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,28,,2020,"(3714913954, Timestamp('2020-06-15 01:41:37+0000', tz='UTC'))"
7706,2020-06-15 01:41:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,15.0,24.0,28.0,,,,2020,"(3714913954, Timestamp('2020-06-15 01:41:53+0000', tz='UTC'))"
7705,2020-06-15 01:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 01:42:05+0000', tz='UTC'))"
7704,2020-06-15 01:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,31.0,31,,2020,"(678194983, Timestamp('2020-06-15 01:55:02+0000', tz='UTC'))"
7703,2020-06-15 01:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,24,,2020,"(3714913954, Timestamp('2020-06-15 01:56:28+0000', tz='UTC'))"
7702,2020-06-15 02:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 02:10:02+0000', tz='UTC'))"
7701,2020-06-15 02:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 02:10:56+0000', tz='UTC'))"
7700,2020-06-15 02:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,33,3.88,2020,"(678194983, Timestamp('2020-06-15 02:11:11+0000', tz='UTC'))"
7699,2020-06-15 02:11:24+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,,,,,,44.0,51,,2020,"(479911182, Timestamp('2020-06-15 02:11:24+0000', tz='UTC'))"
7698,2020-06-15 02:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,29,,2020,"(3714913954, Timestamp('2020-06-15 02:11:28+0000', tz='UTC'))"
7697,2020-06-15 02:11:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,17.0,25.0,28.0,,,,2020,"(3714913954, Timestamp('2020-06-15 02:11:54+0000', tz='UTC'))"
7696,2020-06-15 02:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 02:12:05+0000', tz='UTC'))"
7695,2020-06-15 02:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,32,,2020,"(678194983, Timestamp('2020-06-15 02:25:02+0000', tz='UTC'))"
7694,2020-06-15 02:26:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,27.0,24,,2020,"(3714913954, Timestamp('2020-06-15 02:26:34+0000', tz='UTC'))"
7693,2020-06-15 02:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 02:40:02+0000', tz='UTC'))"
7692,2020-06-15 02:40:41+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 02:40:41+0000', tz='UTC'))"
7691,2020-06-15 02:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,24.0,29,3.8789999999999996,2020,"(678194983, Timestamp('2020-06-15 02:40:56+0000', tz='UTC'))"
7690,2020-06-15 02:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-06-15 02:41:28+0000', tz='UTC'))"
7689,2020-06-15 02:41:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-06-15 02:41:34+0000', tz='UTC'))"
7688,2020-06-15 02:42:04+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 02:42:04+0000', tz='UTC'))"
7687,2020-06-15 02:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,24.0,32,,2020,"(678194983, Timestamp('2020-06-15 02:55:02+0000', tz='UTC'))"
7686,2020-06-15 02:56:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,26,,2020,"(3714913954, Timestamp('2020-06-15 02:56:32+0000', tz='UTC'))"
7685,2020-06-15 03:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 03:10:02+0000', tz='UTC'))"
7684,2020-06-15 03:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 03:10:56+0000', tz='UTC'))"
7683,2020-06-15 03:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,30.0,37,3.878,2020,"(678194983, Timestamp('2020-06-15 03:11:11+0000', tz='UTC'))"
7682,2020-06-15 03:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,23,,2020,"(3714913954, Timestamp('2020-06-15 03:11:28+0000', tz='UTC'))"
7681,2020-06-15 03:11:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,15.0,22.0,25.0,,,,2020,"(3714913954, Timestamp('2020-06-15 03:11:54+0000', tz='UTC'))"
7680,2020-06-15 03:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 03:12:05+0000', tz='UTC'))"
7679,2020-06-15 03:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 03:25:02+0000', tz='UTC'))"
7678,2020-06-15 03:25:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,30.0,35,,2020,"(678194983, Timestamp('2020-06-15 03:25:56+0000', tz='UTC'))"
7677,2020-06-15 03:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,24,,2020,"(3714913954, Timestamp('2020-06-15 03:26:28+0000', tz='UTC'))"
7676,2020-06-15 03:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 03:40:02+0000', tz='UTC'))"
7675,2020-06-15 03:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 03:40:56+0000', tz='UTC'))"
7674,2020-06-15 03:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,29,3.877,2020,"(678194983, Timestamp('2020-06-15 03:41:11+0000', tz='UTC'))"
7673,2020-06-15 03:41:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,22,,2020,"(3714913954, Timestamp('2020-06-15 03:41:31+0000', tz='UTC'))"
7672,2020-06-15 03:41:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,16.0,19.0,,,,2020,"(3714913954, Timestamp('2020-06-15 03:41:54+0000', tz='UTC'))"
7671,2020-06-15 03:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 03:42:05+0000', tz='UTC'))"
7670,2020-06-15 03:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,28.0,34,,2020,"(678194983, Timestamp('2020-06-15 03:55:02+0000', tz='UTC'))"
7669,2020-06-15 03:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-15 03:56:28+0000', tz='UTC'))"
7668,2020-06-15 03:58:22+00:00,safecast:3768313999,Solarcast #30026,3768313999,33.403,-117.595,,,,,,26.0,34,,2020,"(3768313999, Timestamp('2020-06-15 03:58:22+0000', tz='UTC'))"
7667,2020-06-15 04:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 04:10:02+0000', tz='UTC'))"
7666,2020-06-15 04:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 04:10:56+0000', tz='UTC'))"
7665,2020-06-15 04:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,29.0,29,3.8760000000000003,2020,"(678194983, Timestamp('2020-06-15 04:11:11+0000', tz='UTC'))"
7664,2020-06-15 04:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,27,,2020,"(3714913954, Timestamp('2020-06-15 04:11:28+0000', tz='UTC'))"
7663,2020-06-15 04:11:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,10.0,13.0,14.0,,,,2020,"(3714913954, Timestamp('2020-06-15 04:11:54+0000', tz='UTC'))"
7662,2020-06-15 04:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 04:12:05+0000', tz='UTC'))"
7661,2020-06-15 04:18:04+00:00,safecast:2750599726,Solarcast #33003,2750599726,46.308,-119.34700000000001,,,,,,,30,,2020,"(2750599726, Timestamp('2020-06-15 04:18:04+0000', tz='UTC'))"
7660,2020-06-15 04:22:14+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,34,3.574,2020,"(230442684, Timestamp('2020-06-15 04:22:14+0000', tz='UTC'))"
7659,2020-06-15 04:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,29.0,28,,2020,"(678194983, Timestamp('2020-06-15 04:25:02+0000', tz='UTC'))"
7658,2020-06-15 04:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,21,,2020,"(3714913954, Timestamp('2020-06-15 04:26:28+0000', tz='UTC'))"
7657,2020-06-15 04:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 04:40:02+0000', tz='UTC'))"
7656,2020-06-15 04:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 04:40:56+0000', tz='UTC'))"
7655,2020-06-15 04:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,32.0,29,3.8739999999999997,2020,"(678194983, Timestamp('2020-06-15 04:41:11+0000', tz='UTC'))"
7653,2020-06-15 04:41:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,24,,2020,"(3714913954, Timestamp('2020-06-15 04:41:33+0000', tz='UTC'))"
7652,2020-06-15 04:41:54+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,11.0,13.0,,,,2020,"(3714913954, Timestamp('2020-06-15 04:41:54+0000', tz='UTC'))"
7651,2020-06-15 04:42:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 04:42:05+0000', tz='UTC'))"
7650,2020-06-15 04:51:40+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,45.949,,1.0,1.0,1.0,42.0,47,,2020,"(1238569003, Timestamp('2020-06-15 04:51:40+0000', tz='UTC'))"
7649,2020-06-15 04:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,26.0,31,,2020,"(678194983, Timestamp('2020-06-15 04:55:02+0000', tz='UTC'))"
7648,2020-06-15 04:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-15 04:56:28+0000', tz='UTC'))"
7647,2020-06-15 05:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 05:10:02+0000', tz='UTC'))"
7646,2020-06-15 05:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 05:10:56+0000', tz='UTC'))"
7645,2020-06-15 05:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,28.0,31,3.873,2020,"(678194983, Timestamp('2020-06-15 05:11:11+0000', tz='UTC'))"
7644,2020-06-15 05:11:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,23,,2020,"(3714913954, Timestamp('2020-06-15 05:11:32+0000', tz='UTC'))"
7643,2020-06-15 05:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,9.0,9.0,,,,2020,"(3714913954, Timestamp('2020-06-15 05:11:53+0000', tz='UTC'))"
7642,2020-06-15 05:12:09+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 05:12:09+0000', tz='UTC'))"
7641,2020-06-15 05:22:14+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,,,,,,32.0,32,3.642,2020,"(114699387, Timestamp('2020-06-15 05:22:14+0000', tz='UTC'))"
7640,2020-06-15 05:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,30,,2020,"(678194983, Timestamp('2020-06-15 05:25:02+0000', tz='UTC'))"
7639,2020-06-15 05:26:31+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,22,,2020,"(3714913954, Timestamp('2020-06-15 05:26:31+0000', tz='UTC'))"
7638,2020-06-15 05:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 05:40:02+0000', tz='UTC'))"
7637,2020-06-15 05:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 05:40:56+0000', tz='UTC'))"
7636,2020-06-15 05:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,31.0,38,3.872,2020,"(678194983, Timestamp('2020-06-15 05:41:11+0000', tz='UTC'))"
7635,2020-06-15 05:41:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,22,,2020,"(3714913954, Timestamp('2020-06-15 05:41:48+0000', tz='UTC'))"
7634,2020-06-15 05:42:07+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,8.0,8.0,,,,2020,"(3714913954, Timestamp('2020-06-15 05:42:07+0000', tz='UTC'))"
7633,2020-06-15 05:42:19+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 05:42:19+0000', tz='UTC'))"
7632,2020-06-15 05:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,27.0,30,,2020,"(678194983, Timestamp('2020-06-15 05:55:02+0000', tz='UTC'))"
7631,2020-06-15 05:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-06-15 05:56:28+0000', tz='UTC'))"
7630,2020-06-15 06:08:41+00:00,safecast:3709008148,Solarcast #30003,3709008148,42.565,-70.78399999999999,13.782,84.52,814.0,814.0,814.0,23.0,21,3.904,2020,"(3709008148, Timestamp('2020-06-15 06:08:41+0000', tz='UTC'))"
7629,2020-06-15 06:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 06:10:56+0000', tz='UTC'))"
7628,2020-06-15 06:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,32.0,36,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-15 06:11:11+0000', tz='UTC'))"
7627,2020-06-15 06:11:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-15 06:11:32+0000', tz='UTC'))"
7626,2020-06-15 06:11:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,6.0,7.0,,,,2020,"(3714913954, Timestamp('2020-06-15 06:11:53+0000', tz='UTC'))"
7625,2020-06-15 06:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 06:12:05+0000', tz='UTC'))"
7624,2020-06-15 06:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.553999999999995,15.636,,,,,,28.0,27,,2020,"(678194983, Timestamp('2020-06-15 06:25:02+0000', tz='UTC'))"
7623,2020-06-15 06:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,28,,2020,"(3714913954, Timestamp('2020-06-15 06:26:28+0000', tz='UTC'))"
7622,2020-06-15 06:29:26+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,,,,,,36.0,46,3.6069999999999998,2020,"(1875225345, Timestamp('2020-06-15 06:29:26+0000', tz='UTC'))"
7621,2020-06-15 06:34:33+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 06:34:33+0000', tz='UTC'))"
7620,2020-06-15 06:35:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,3.87,2020,"(678194983, Timestamp('2020-06-15 06:35:17+0000', tz='UTC'))"
7619,2020-06-15 06:36:24+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,,,,,,33.0,38,3.5860000000000003,2020,"(4249659165, Timestamp('2020-06-15 06:36:24+0000', tz='UTC'))"
7618,2020-06-15 06:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,21,,2020,"(3714913954, Timestamp('2020-06-15 06:41:28+0000', tz='UTC'))"
7617,2020-06-15 06:41:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,21,,2020,"(3714913954, Timestamp('2020-06-15 06:41:33+0000', tz='UTC'))"
7616,2020-06-15 06:41:34+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,21,,2020,"(3714913954, Timestamp('2020-06-15 06:41:34+0000', tz='UTC'))"
7615,2020-06-15 06:41:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,21,,2020,"(3714913954, Timestamp('2020-06-15 06:41:51+0000', tz='UTC'))"
7614,2020-06-15 06:41:55+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,6.0,6.0,,,,2020,"(3714913954, Timestamp('2020-06-15 06:41:55+0000', tz='UTC'))"
7613,2020-06-15 06:42:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 06:42:03+0000', tz='UTC'))"
7612,2020-06-15 06:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,25,,2020,"(3714913954, Timestamp('2020-06-15 06:56:28+0000', tz='UTC'))"
7611,2020-06-15 06:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,32.0,37,,2020,"(678194983, Timestamp('2020-06-15 06:57:08+0000', tz='UTC'))"
7610,2020-06-15 06:58:04+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,2.0,3.0,3.0,25.0,29,,2020,"(1094924990, Timestamp('2020-06-15 06:58:04+0000', tz='UTC'))"
7609,2020-06-15 07:00:06+00:00,safecast:1045649384,Solarcast #30022,1045649384,37.739000000000004,-122.50299999999999,14.936,86.212,2.0,4.0,5.0,29.0,4,3.903,2020,"(1045649384, Timestamp('2020-06-15 07:00:06+0000', tz='UTC'))"
7608,2020-06-15 07:11:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,19.0,23,,2020,"(3714913954, Timestamp('2020-06-15 07:11:28+0000', tz='UTC'))"
7606,2020-06-15 07:11:40+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,19.0,23,,2020,"(3714913954, Timestamp('2020-06-15 07:11:40+0000', tz='UTC'))"
7605,2020-06-15 07:11:51+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,7.0,7.0,,,,2020,"(3714913954, Timestamp('2020-06-15 07:11:51+0000', tz='UTC'))"
7604,2020-06-15 07:12:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 07:12:03+0000', tz='UTC'))"
7603,2020-06-15 07:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 07:12:08+0000', tz='UTC'))"
7602,2020-06-15 07:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 07:13:02+0000', tz='UTC'))"
7601,2020-06-15 07:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,37,3.873,2020,"(678194983, Timestamp('2020-06-15 07:13:17+0000', tz='UTC'))"
7600,2020-06-15 07:26:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,28,,2020,"(3714913954, Timestamp('2020-06-15 07:26:28+0000', tz='UTC'))"
7599,2020-06-15 07:27:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,27.0,31,,2020,"(678194983, Timestamp('2020-06-15 07:27:08+0000', tz='UTC'))"
7598,2020-06-15 07:34:14+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,38.0,41,3.5860000000000003,2020,"(872300871, Timestamp('2020-06-15 07:34:14+0000', tz='UTC'))"
7597,2020-06-15 07:41:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,23,,2020,"(3714913954, Timestamp('2020-06-15 07:41:28+0000', tz='UTC'))"
7596,2020-06-15 07:41:33+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,23,,2020,"(3714913954, Timestamp('2020-06-15 07:41:33+0000', tz='UTC'))"
7595,2020-06-15 07:41:35+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,23,,2020,"(3714913954, Timestamp('2020-06-15 07:41:35+0000', tz='UTC'))"
7594,2020-06-15 07:41:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,5.0,5.0,,,,2020,"(3714913954, Timestamp('2020-06-15 07:41:53+0000', tz='UTC'))"
7593,2020-06-15 07:42:04+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 07:42:04+0000', tz='UTC'))"
7592,2020-06-15 07:42:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-15 07:42:08+0000', tz='UTC'))"
7591,2020-06-15 07:43:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,29,3.87,2020,"(678194983, Timestamp('2020-06-15 07:43:17+0000', tz='UTC'))"
7590,2020-06-15 07:56:28+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,29,,2020,"(3714913954, Timestamp('2020-06-15 07:56:28+0000', tz='UTC'))"
7589,2020-06-15 07:57:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,29,,2020,"(678194983, Timestamp('2020-06-15 07:57:08+0000', tz='UTC'))"
7588,2020-06-15 08:04:55+00:00,safecast:1162749983,Solarcast #33008,1162749983,34.482,136.162,,,,,,,33,,2020,"(1162749983, Timestamp('2020-06-15 08:04:55+0000', tz='UTC'))"
7587,2020-06-15 08:11:32+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-06-15 08:11:32+0000', tz='UTC'))"
7586,2020-06-15 08:11:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,4.0,6.0,6.0,,,,2020,"(3714913954, Timestamp('2020-06-15 08:11:57+0000', tz='UTC'))"
7585,2020-06-15 08:12:05+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-15 08:12:05+0000', tz='UTC'))"
7584,2020-06-15 08:12:08+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-15 08:12:08+0000', tz='UTC'))"
7583,2020-06-15 08:13:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-15 08:13:02+0000', tz='UTC'))"
7582,2020-06-15 08:13:17+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,30,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-15 08:13:17+0000', tz='UTC'))"
